T(K);T1(s);fr(MHz);r;y0;s;dT1;popts0;popts1;popts2;popts3;integral left;integral right;SHL;phase;mirroring;TAU(us);D1(us);D2(us);D3(us);D9(ms);NS
200.0;0.027598173982333555;56.26;0.8241090488786565;2612.063517711806;0.43746098329145294;0.0005107260756824086;0.027598173982333555;2612.063517711806;0.43746098329145294;0.8241090488786565;4078;4119;334;1.3854058975867782;True;100.0;6.0;10.0;25.0;100;512
