T(K);T1(s);fr(MHz);r;y0;s;dT1;popts0;popts1;popts2;popts3;integral left;integral right;SHL;phase;mirroring;TAU(us);D1(us);D2(us);D3(us);D9(ms);NS
135.0;0.015919195124087494;56.15;0.7884885284083702;1576.4982669195185;0.39073695732141767;0.0003336085029343935;0.015919195124087494;1576.4982669195185;0.39073695732141767;0.7884885284083702;4081;4107;344;1.2603927323966515;True;100.0;7.0;12.0;25.0;100;128
180.0;0.023865547467047964;56.16;0.8657251808746691;2514.931356676525;0.494549909961358;0.0003584832841676926;0.023865547467047964;2514.931356676525;0.494549909961358;0.8657251808746691;4082;4108;337;1.2614747773296346;True;100.0;6.5;14.0;25.0;200;128
190.0;0.025413376765374595;56.16;0.870140309882844;2092.8060059903933;0.5126809764360033;0.0004085556296878042;0.025413376765374595;2092.8060059903933;0.5126809764360033;0.870140309882844;4085;4107;336;1.3778034626355846;True;100.0;6.5;14.0;25.0;200;128
