T(K);T1(s);fr(MHz);r;y0;s;dT1;popts0;popts1;popts2;popts3;integral left;integral right;SHL;phase;mirroring;TAU(us);D1(us);D2(us);D3(us);D9(ms);NS
110.0;0.007754210571776895;56.144;0.8218661108705443;2774.0866505157487;0.5075251974276684;0.0001622655668863525;0.007754210571776895;2774.0866505157487;0.5075251974276684;0.8218661108705443;4086;4105;332;1.2797908394950281;True;100.0;5.0;10.0;25.0;50;128
115.0;0.009340980597375455;56.144;0.7983274053986857;2691.3640741808877;0.520330862199245;0.0001866864018295668;0.009340980597375455;2691.3640741808877;0.520330862199245;0.7983274053986857;4086;4105;332;1.2856952906247168;True;100.0;5.0;10.0;25.0;50;128
