          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.533203125    -29.197      5.199 29.656271006315     150.06      27.69
  2.7476E-005 1.533203125    -29.997      4.916 30.3971555412673     150.06      27.69
  3.7748E-005 1.533203125    -29.424      5.335 29.9037456015129     150.06      27.69
  5.1859E-005 1.5380859375    -29.142      4.337 29.4629552658928     150.06      27.69
  7.1245E-005 1.533203125     -28.11      4.839 28.5234643933727     150.06      27.69
  9.7878E-005 1.5283203125    -27.123      4.507 27.4949118565599     150.06      27.69
  0.000134467 1.533203125     -25.88      4.604 26.2863313530055     150.06      27.69
  0.000184734 1.533203125     -24.24      4.099 24.5841290470092     150.06      27.69
  0.000253792 1.533203125    -21.875      4.772 22.389453075053     150.06      27.69
  0.000348666 1.533203125    -19.263      4.355 19.7491567921266     150.06      27.69
  0.000479005 1.5380859375    -15.333      4.025 15.8524923592475     150.06      27.69
    0.000658 1.533203125    -10.325      2.723 10.6780313728702     150.06      27.69
    0.000904 1.5380859375     -4.784      2.595 5.44248849332729     150.06      27.69
    0.001242 1.5380859375      1.184      2.188 2.48781028215578     150.06      27.69
    0.001706 1.533203125     10.008      1.741 10.1583042384051     150.06      27.69
    0.002344 1.54296875     17.666   -0.32459 17.6689817099939     150.06      27.69
    0.003221 1.5478515625     26.577     -1.316 26.6095619092085     150.06      27.69
    0.004424 1.54296875     34.513     -1.523 34.5465873567853     150.06      27.69
    0.006078 1.533203125     41.976     -1.725 42.0114294091501     150.06      27.69
    0.008351 1.533203125     46.896     -2.485 46.9617934176283     150.06      27.69
    0.011472 1.54296875     51.126     -2.249 51.1754421280364     150.06      27.69
    0.015761 1.533203125     54.072     -3.411 54.1794804792368     150.06      27.69
    0.021653 1.552734375     57.152     -2.201 57.1943660249854     150.06      27.69
    0.029747     1.5625      58.99     -3.368 59.0860687810587     150.06      27.69
    0.040867 1.5576171875     59.481     -3.707 59.5964026598921     150.06      27.69
    0.056144     1.5625     61.014     -2.925 61.0840717454231     150.06      27.69
    0.077132 1.5576171875      60.84     -3.051 60.9164526298109     150.06      27.69
    0.105966 1.552734375     60.778     -2.816 60.8432012635759     150.06      27.69
    0.145579     1.5625     61.532     -2.555 61.5850229276567     150.06      27.69
         0.2     1.5625     60.731     -2.472 60.7812894318638     150.06      27.69
