          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5478515625    -36.068      7.771 36.895651030982     110.07      23.32
  2.8141E-005 1.7822265625    -35.935      7.385 36.6859980101401     110.07      23.32
  3.9596E-005 1.865234375    -34.927      7.977 35.8263570294274     110.07      23.32
  5.5714E-005 1.77734375    -33.437      7.236 34.2110021045862     110.07      23.32
  7.8393E-005 1.77734375    -31.724      7.781 32.6642945278174     110.07      23.32
  0.000110303 1.767578125    -29.181      6.237 29.8400893095178     110.07      23.32
  0.000155202 1.7724609375    -25.714      6.437 26.5074473497544     110.07      23.32
  0.000218378  1.7578125    -20.498      5.705 21.2771010478401     110.07      23.32
  0.000307271   1.796875    -14.838      4.555 15.521413241068     110.07      23.32
  0.000432347 1.7626953125     -7.776      3.846 8.6751306618402     110.07      23.32
    0.000608 1.7626953125   0.290551      2.125 2.14477152247063     110.07      23.32
    0.000856 1.748046875     10.749   0.332907 10.7541539913956     110.07      23.32
    0.001204 1.73828125      24.67     -2.199 24.7678117927281     110.07      23.32
    0.001695 1.806640625     35.469     -2.377 35.5485596051373     110.07      23.32
    0.002384 1.77734375      45.19     -4.308 45.3948781692384     110.07      23.32
    0.003355 1.7626953125      52.96      -5.16 53.2107808625282     110.07      23.32
    0.004721  1.7578125     60.157     -4.991 60.3636871802908     110.07      23.32
    0.006642 1.7529296875     65.505      -5.43 65.7296730936645     110.07      23.32
    0.009346  1.7578125     69.831     -5.895 70.0793806051395     110.07      23.32
    0.013151 1.7626953125     72.188     -5.974 72.4347707941428     110.07      23.32
    0.018504 1.748046875     75.405     -6.367 75.6733289475229     110.07      23.32
    0.026036 1.73828125     76.816     -5.532 77.0149393299768     110.07      23.32
    0.036634 1.7529296875     76.076     -5.646 76.2852219764746     110.07      23.32
    0.051546 1.73828125     78.288     -5.818 78.5038856872703     110.07      23.32
    0.072528 1.7724609375      77.96     -5.867 78.1804533691127     110.07      23.32
     0.10205 1.7529296875     78.123     -6.571 78.3988594942554     110.07      23.32
    0.143591 1.7333984375     77.482     -5.647 77.687508217216     110.07      23.32
     0.20204 1.748046875     78.462     -5.823 78.6777781397009     110.07      23.32
    0.284282 1.7236328125     78.254     -5.804 78.468942467705     110.07      23.32
         0.4 1.7724609375     77.518     -7.197 77.8513784913279     110.07      23.32
