          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5283203125    -23.649       4.53 24.0789555628977     190.02      24.04
  2.8141E-005 1.5673828125    -22.802      4.171 23.1803460931885     190.02      24.04
  3.9596E-005 1.572265625    -24.358      4.601 24.7887346389444     190.02      24.04
  5.5714E-005 1.5673828125    -22.679      3.724 22.9827156141305     190.02      24.04
  7.8393E-005 1.572265625     -22.59      4.231 22.9828079442004     190.02      24.04
  0.000110303 1.572265625    -22.646      4.865 23.1626756010613     190.02      24.04
  0.000155202 1.572265625    -22.272      4.401 22.7026603066689     190.02      24.04
  0.000218378 1.572265625    -20.542      3.772 20.8854434475306     190.02      24.04
  0.000307271 1.5673828125     -19.28      3.611 19.6152420581547     190.02      24.04
  0.000432347 1.572265625    -17.013      3.644 17.398876544191     190.02      24.04
    0.000608 1.572265625      -14.7      3.182 15.0404495943439     190.02      24.04
    0.000856 1.572265625    -11.467      2.603 11.7587285877343     190.02      24.04
    0.001204 1.572265625      -5.99      1.918 6.28958059015067     190.02      24.04
    0.001695 1.572265625     -1.463      1.816 2.33200021440822     190.02      24.04
    0.002384 1.5673828125      5.453       0.78 5.50850333575282     190.02      24.04
    0.003355 1.572265625      13.14      0.569 13.1523139028842     190.02      24.04
    0.004721 1.572265625     20.695     -1.087 20.7235275472107     190.02      24.04
    0.006642 1.572265625     27.268     -1.126 27.2912385208147     190.02      24.04
    0.009346 1.572265625     33.401     -2.318 33.4813369655395     190.02      24.04
    0.013151 1.572265625      38.07     -1.679 38.1070064555063     190.02      24.04
    0.018504 1.572265625     41.951     -2.729 42.0396698607399     190.02      24.04
    0.026036 1.572265625     44.722     -2.447 44.7888947508197     190.02      24.04
    0.036634 1.572265625     47.108     -1.916 47.1469481514976     190.02      24.04
    0.051546 1.572265625     48.208     -1.873 48.2443716199102     190.02      24.04
    0.072528 1.572265625     48.615     -2.163 48.6630947844463     190.02      24.04
     0.10205 1.572265625     49.737     -1.617 49.7632782079316     190.02      24.04
    0.143591 1.572265625     49.702      -1.57 49.7267906062718     190.02      24.04
     0.20204 1.572265625     48.948     -2.121 48.9939317160809     190.02      24.04
    0.284282 1.5771484375     49.778     -1.585 49.8032278973964     190.02      24.04
         0.4 1.5771484375     48.769     -1.728 48.7996039430649     190.02      24.04
