          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.533203125    -21.777      2.508 21.9209441630601     210.04      23.75
  2.8141E-005  1.5234375    -21.233      3.283 21.4853060950967     210.04      23.75
  3.9596E-005  1.5234375    -21.351      2.874 21.5435623098874     210.04      23.75
  5.5714E-005 1.5283203125    -21.614      3.454 21.8882414094874     210.04      23.75
  7.8393E-005 1.5283203125    -21.431      2.861 21.6211258263764     210.04      23.75
  0.000110303 1.5283203125    -20.725      3.022 20.9441664670619     210.04      23.75
  0.000155202 1.5283203125     -19.94      3.181 20.1921361178059     210.04      23.75
  0.000218378 1.5283203125    -19.845       3.12 20.0887636503594     210.04      23.75
  0.000307271 1.5283203125    -17.794      3.365 18.1093804698007     210.04      23.75
  0.000432347 1.5283203125    -16.634       3.89 17.0828000046831     210.04      23.75
    0.000608 1.5283203125    -14.526      2.954 14.8233191964553     210.04      23.75
    0.000856 1.5283203125    -11.517      1.849 11.6644798426677     210.04      23.75
    0.001204 1.5283203125     -7.927      2.033 8.18354556411828     210.04      23.75
    0.001695 1.5283203125     -3.262      1.837 3.74368975744519     210.04      23.75
    0.002384 1.5283203125      2.697      1.211 2.95640491137462     210.04      23.75
    0.003355 1.5283203125      8.606   0.042777 8.6061063130622     210.04      23.75
    0.004721 1.5283203125     16.456   0.394072 16.4607177468415     210.04      23.75
    0.006642 1.5283203125     22.643      0.622 22.6515415148727     210.04      23.75
    0.009346 1.5283203125     28.411      -1.23 28.4376127865895     210.04      23.75
    0.013151 1.5283203125     33.178     -1.614 33.2172346832183     210.04      23.75
    0.018504 1.5283203125     36.811     -1.443 36.839272115502     210.04      23.75
    0.026036 1.5283203125      39.19     -1.549 39.2206004671015     210.04      23.75
    0.036634 1.5283203125     41.346     -2.009 41.3947798278962     210.04      23.75
    0.051546 1.5283203125     43.569     -2.061 43.6177198166066     210.04      23.75
    0.072528 1.5283203125     44.118     -1.533 44.1446260942371     210.04      23.75
     0.10205 1.5283203125      44.99     -1.763 45.0245296366325     210.04      23.75
    0.143591 1.5283203125     45.636     -1.836 45.6729174894707     210.04      23.75
     0.20204 1.5283203125     45.127     -2.178 45.1795286938675     210.04      23.75
    0.284282 1.5283203125     45.297      -1.56 45.3238547455973     210.04      23.75
         0.4 1.5283203125     45.734     -2.902 45.8259790948322     210.04      23.75
