          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5185546875    -22.583      3.094 22.7939624681625     200.01      24.48
  2.8141E-005  1.5234375    -22.936      3.301 23.172326102487     200.01      24.48
  3.9596E-005  1.5234375    -22.904      3.679 23.1975916206834     200.01      24.48
  5.5714E-005  1.5234375    -22.029      3.788 22.35231050697     200.01      24.48
  7.8393E-005  1.5234375    -21.687       3.93 22.0402102757664     200.01      24.48
  0.000110303  1.5234375    -21.136      4.035 21.5177071501589     200.01      24.48
  0.000155202  1.5234375     -20.91      2.997 21.1236859709663     200.01      24.48
  0.000218378  1.5234375    -18.733      3.314 19.0238767079689     200.01      24.48
  0.000307271  1.5234375    -18.827      2.715 19.0217547560681     200.01      24.48
  0.000432347  1.5234375    -16.882      2.828 17.1172283971442     200.01      24.48
    0.000608  1.5234375    -14.134      3.328 14.5205213405029     200.01      24.48
    0.000856  1.5234375     -11.24      3.123 11.6657931149151     200.01      24.48
    0.001204  1.5234375     -6.785       2.22 7.13895125351056     200.01      24.48
    0.001695 1.5283203125      -1.74      1.673 2.41382041585533     200.01      24.48
    0.002384 1.5283203125      4.728      0.825 4.79943840464694     200.01      24.48
    0.003355 1.5283203125       10.6       0.75 10.6264998941326     200.01      24.48
    0.004721 1.5283203125     18.056   0.253744 18.0577828654997     200.01      24.48
    0.006642 1.5283203125     24.777     -0.558 24.7832825307706     200.01      24.48
    0.009346 1.5283203125     31.088  -0.418889 31.0908219896857     200.01      24.48
    0.013151 1.5283203125     35.134     -0.635 35.1397379187722     200.01      24.48
    0.018504 1.5283203125     39.583     -0.915 39.5935741503593     200.01      24.48
    0.026036 1.5283203125     42.298     -1.247 42.3163775978048     200.01      24.48
    0.036634 1.5283203125     44.128  -0.411567 44.1299192316901     200.01      24.48
    0.051546 1.5283203125     45.941  -0.475326 45.9434589012002     200.01      24.48
    0.072528 1.533203125     46.184     -1.317 46.2027742132439     200.01      24.48
     0.10205 1.5283203125       47.6     -1.325 47.6184378681199     200.01      24.48
    0.143591 1.5283203125      46.61     -0.734 46.6157790452975     200.01      24.48
     0.20204 1.533203125     46.946     -1.638 46.9745671613906     200.01      24.48
    0.284282 1.533203125     47.376     -0.692 47.3810535974033     200.01      24.48
         0.4 1.533203125     47.272     -0.996 47.2824914741176     200.01      24.48
