          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.6455078125    -11.216    -28.798 30.9050717520604     130.04          0
  2.7476E-005  1.6796875    -10.624    -29.201 31.0735864843439     130.04          0
  3.7748E-005 1.6455078125     -9.833    -27.272 28.990513500109     130.04          0
  5.1859E-005 1.572265625    -10.845    -27.042 29.1356103248242     130.04          0
  7.1245E-005 1.591796875    -11.748    -27.826 30.2043337950037     130.04          0
  9.7878E-005  1.6015625    -10.609    -25.792 27.8886741348527     130.04          0
  0.000134467  1.6015625    -12.317    -24.234 27.1844669802444     130.04          0
  0.000184734 1.611328125     -9.021    -22.034 23.8091494388187     130.04          0
  0.000253792 1.611328125     -9.975    -17.609 20.2380212965596     130.04          0
  0.000348666 1.6357421875     -6.377    -15.565 16.8206823286096     130.04          0
  0.000479005 1.6357421875     -5.145    -11.434 12.5382367580135     130.04          0
    0.000658 1.6748046875     -3.358     -6.295 7.13464708307286     130.04          0
    0.000904 1.66015625     -1.061      3.019 3.20001281247435     130.04          0
    0.001242 1.6162109375      1.043     11.008 11.0573013434563     130.04          0
    0.001706  1.6796875      4.811     19.703 20.2818620939992     130.04          0
    0.002344  1.6796875      6.823     27.713 28.5405623280271     130.04          0
    0.003221  1.6796875       9.22     36.659 37.8006703776534     130.04          0
    0.004424 1.6845703125     11.024     43.485 44.8606041087277     130.04          0
    0.006078 1.6845703125     13.077     49.411 51.1121790770067     130.04          0
    0.008351 1.6845703125     14.077     54.049 55.8520933358813     130.04          0
    0.011472 1.6748046875     15.145     57.229 59.1990664284497     130.04          0
    0.015761  1.6796875     16.041     60.516 62.6059097609802     130.04          0
    0.021653  1.6796875     16.179     62.591 64.6482275240397     130.04          0
    0.029747 1.6943359375     17.164     64.553 66.7959033549214     130.04          0
    0.040867  1.6796875     17.768     65.752 68.1104054311821     130.04          0
    0.056144 1.66015625     17.181     67.038 69.2046256040736     130.04          0
    0.077132 1.6455078125     16.618     65.943 68.0046849342014     130.04          0
    0.105966 1.66015625     16.578     65.524 67.5886429809032     130.04          0
    0.145579 1.6748046875     17.445     65.362 67.6499746415326     130.04          0
         0.2 1.6748046875     17.771     66.272 68.6133108441795     130.04          0
