[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=128
NSC=128
FR=56.167000
GAIN=4.974204
D0=0.05
D1=6.5E-006
D2=1.25E-005
D3=2.5E-005
D4=1E-005
D5=0.000313965288535668
D6=0.001
D7=0.001
D8=0.001
D9=0.25
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1.PC
DATEWR=18.09.2024
TIMEWR=12:21:15
DATESTA=18.09.2024
TIMESTA=12:20:42
DATEEND=18.09.2024
TIMEEND=12:21:15
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=250.00
_ITC_R1=250.03
_ITC_R2=250.42
_ITC_R3=  0.00
_ITC_R4=  0.03
_ITC_V= 27.01
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.16700000
_FR_SYNT=526.16700000
_TRIMLEV=1.6552734375
_DATE=18.09.2024
_TIME=12:16:39
_ITC_DIR=M35
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] 2*D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
 0.0003624  0.0003366
 0.0002469  0.0004763
 0.0002283  0.0000383
 0.0001141  0.0000221
 0.0000208  0.0003330
 0.0000249 -0.0002181
-0.0004309 -0.0001603
-0.0004124 -0.0001611
-0.0002190 -0.0002721
-0.0001592  0.0000771
-0.0001629 -0.0002814
-0.0001398 -0.0008090
-0.0000825 -0.0007638
-0.0006913 -0.0009684
-0.0008964 -0.0012155
-0.0014467 -0.0013257
-0.0017503 -0.0010992
-0.0017842 -0.0012349
-0.0020337 -0.0012208
-0.0019021 -0.0011502
-0.0014059 -0.0015180
-0.0013885 -0.0017542
-0.0009840 -0.0017389
-0.0007885 -0.0021447
-0.0008232 -0.0019812
-0.0005503 -0.0020208
-0.0006415 -0.0019118
-0.0004259 -0.0014346
-0.0005393 -0.0011677
-0.0006544 -0.0011306
-0.0011744 -0.0009566
-0.0010804 -0.0009408
-0.0012177 -0.0012848
-0.0015435 -0.0017532
-0.0007804 -0.0012578
-0.0003803 -0.0018933
 0.0000565 -0.0018001
 0.0006641 -0.0017968
 0.0006774 -0.0018388
 0.0007348 -0.0018340
 0.0008466 -0.0019515
 0.0005054 -0.0021029
 0.0001243 -0.0022377
 0.0003420 -0.0025232
 0.0001704 -0.0023899
 0.0001906 -0.0023338
 0.0007086 -0.0020831
 0.0010897 -0.0018126
 0.0017042 -0.0014524
 0.0021007 -0.0012752
 0.0022690 -0.0009312
 0.0028395 -0.0009086
 0.0030074 -0.0005948
 0.0029811 -0.0003416
 0.0028059 -0.0003182
 0.0027808 -0.0001438
 0.0026855 -0.0001595
 0.0030134  0.0002632
 0.0025725  0.0003993
 0.0030162  0.0008410
 0.0029964  0.0014720
 0.0029540  0.0019549
 0.0027279  0.0020894
 0.0030138  0.0024427
 0.0029040  0.0024064
 0.0027357  0.0021617
 0.0027983  0.0019740
 0.0025702  0.0020326
 0.0020917  0.0021929
 0.0018665  0.0022753
 0.0012742  0.0027441
 0.0010085  0.0029989
 0.0006484  0.0028705
 0.0004627  0.0034099
 0.0003146  0.0034540
 0.0003025  0.0036082
-0.0000790  0.0035698
 0.0002137  0.0037108
-0.0002793  0.0035182
-0.0006983  0.0033833
-0.0011364  0.0034205
-0.0016346  0.0034168
-0.0021288  0.0032052
-0.0026633  0.0025883
-0.0029693  0.0022770
-0.0034094  0.0016213
-0.0034268  0.0010790
-0.0031361  0.0005162
-0.0027113  0.0004095
-0.0024226  0.0004357
-0.0022498  0.0007490
-0.0021699  0.0012940
-0.0021364  0.0016520
-0.0022935  0.0018377
-0.0025499  0.0018312
-0.0030368  0.0018708
-0.0030809  0.0013532
-0.0033785  0.0014877
-0.0033611  0.0011292
-0.0035796  0.0007929
-0.0036967  0.0005277
-0.0035667  0.0003775
-0.0036471  0.0001732
-0.0037060 -0.0002822
-0.0034408 -0.0008127
-0.0035571 -0.0012318
-0.0032312 -0.0019165
-0.0033144 -0.0020222
-0.0032793 -0.0026113
-0.0035345 -0.0028188
-0.0036177 -0.0030012
-0.0038515 -0.0027105
-0.0041410 -0.0028219
-0.0044677 -0.0028401
-0.0048528 -0.0026091
-0.0053159 -0.0022631
-0.0055832 -0.0021840
-0.0057370 -0.0018388
-0.0060092 -0.0015073
-0.0063379 -0.0010268
-0.0065098 -0.0013296
-0.0065474 -0.0012835
-0.0067319 -0.0011487
-0.0070726 -0.0010703
-0.0071832 -0.0008596
-0.0077545 -0.0009956
-0.0079208 -0.0006335
-0.0078158 -0.0002746
-0.0077326 -0.0004700
-0.0072472 -0.0006243
-0.0068758 -0.0007054
-0.0067744 -0.0011710
-0.0063290 -0.0012299
-0.0066920 -0.0015610
-0.0068781 -0.0015473
