          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5283203125    -13.575    -31.499 34.2996738468458     120.01      27.47
  2.7476E-005  1.5234375    -12.687    -30.389 32.9310080319446     120.01      27.47
  3.7748E-005 1.533203125    -13.587    -30.585 33.4671300532328     120.01      27.47
  5.1859E-005 1.5283203125     -12.66     -29.74 32.3224875280353     120.01      27.47
  7.1245E-005 1.5283203125     -13.01    -27.736 30.6356948019789     120.01      27.47
  9.7878E-005 1.5380859375    -11.296     -26.36 28.6783754072646     120.01      27.47
  0.000134467 1.533203125    -10.915    -23.957 26.32631903628     120.01      27.47
  0.000184734     1.5625     -9.432    -21.029 23.0473743623867     120.01      27.47
  0.000253792     1.5625     -7.809    -17.036 18.74048497238     120.01      27.47
  0.000348666 1.572265625     -6.622    -12.774 14.3883967140193     120.01      27.47
  0.000479005 1.5576171875     -4.044     -6.491 7.64768049803337     120.01      27.47
    0.000658     1.5625     -2.364      0.582 2.43458826087698     120.01      27.47
    0.000904 1.5283203125      0.789      8.578 8.61420948201284     120.01      27.47
    0.001242 1.5576171875      3.605     17.155 17.5296905277874     120.01      27.47
    0.001706 1.513671875      7.333     27.421 28.3845755649085     120.01      27.47
    0.002344 1.513671875     10.178     36.587 37.9763117350803     120.01      27.47
    0.003221  1.5234375     12.787      44.75 46.5410557357695     120.01      27.47
    0.004424 1.54296875     14.739     50.443 52.5522061382774     120.01      27.47
    0.006078 1.54296875     15.681     55.105 57.2927114561704     120.01      27.47
    0.008351 1.552734375     17.522     60.171 62.6703257132114     120.01      27.47
    0.011472 1.54296875     18.813     64.443 67.1329220129736     120.01      27.47
    0.015761 1.5576171875      19.82     66.705 69.5872791895185     120.01      27.47
    0.021653 1.5283203125     19.349     68.722 71.3939569221373     120.01      27.47
    0.029747 1.552734375     19.516     68.676 71.3951485186494     120.01      27.47
    0.040867 1.552734375     19.762      69.85 72.5917291707533     120.01      27.47
    0.056144 1.533203125     19.324     70.251 72.8602770856658     120.01      27.47
    0.077132 1.5478515625     20.002     69.538 72.3575389852364     120.01      27.47
    0.105966 1.5478515625     19.925     70.183 72.956556346911     120.01      27.47
    0.145579 1.5478515625     20.647     70.121 73.0975598087925     120.01      27.47
         0.2 1.5380859375     20.002     70.557 73.3373728258655     120.01      27.47
