          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005   2.109375     -5.052    -20.655 21.263859691975     180.02      22.69
  2.8141E-005 2.1044921875     -5.697    -20.827 21.5921221282207     179.93      22.94
  3.9596E-005   2.109375     -5.528    -20.226 20.9678291675605        180      22.76
  5.5714E-005 2.1142578125     -4.787    -19.322 19.9061561583345     180.04      22.59
  7.8393E-005 2.119140625     -5.106    -19.675 20.3267523475837     179.99      22.79
  0.000110303 2.1240234375      -4.18    -18.921 19.3772196405986     180.02      22.61
  0.000155202 2.1240234375     -4.711    -19.154 19.7248380728461     180.01          0
  0.000218378 2.12890625     -4.686    -17.322 17.9446448836415     180.01      22.63
  0.000307271 2.12890625     -4.264    -16.261 16.8107649141852     180.02       22.6
  0.000432347 2.1337890625     -3.883    -14.298 14.8158865073947     180.01      22.59
    0.000608 2.1435546875     -3.789    -12.565 13.1238617030202        180      22.65
    0.000856 2.1435546875     -2.395     -9.756 10.0456737454488     180.04       22.5
    0.001204 2.1435546875     -1.435     -5.206 5.40015379410624        180      22.65
    0.001695 2.1435546875     -0.621     -0.777 0.994670799812682     180.03      22.49
    0.002384  2.1484375      1.174      5.138 5.27041933815517     179.98      22.69
    0.003355  2.1484375      1.688     12.371 12.4856311414361     179.99      22.66
    0.004721 2.1533203125      4.615     19.307 19.850906125414        180      22.59
    0.006642 2.158203125      6.595     27.024 27.8170918861048     180.02      22.58
    0.009346 2.158203125      7.335     33.746 34.5339650344411     179.96      22.71
    0.013151 2.1630859375      8.862     40.843 41.7933690075352     179.97      22.65
    0.018504 2.1630859375     10.435     46.692 47.8438302082933        180       22.6
    0.026036 2.1630859375      11.27     51.628 52.843762962151     179.96      22.68
    0.036634 2.1630859375     12.389     54.663 56.049361191721     180.01      22.48
    0.051546 2.1630859375     12.652     57.136 58.5200444292381     180.01      22.55
    0.072528 2.16796875     12.752     57.916 59.3032592696219     180.03      22.44
     0.10205 2.16796875     12.511     58.342 59.6683675409341     180.02      22.44
    0.143591 2.16796875     13.906     57.729 59.3802515740713     180.06      22.31
     0.20204 2.16796875     13.567     58.434 59.9882975671089     179.99      22.55
    0.284282 2.1728515625     14.085     58.279 59.9568933985076        180       22.5
         0.4 2.177734375     12.926     59.503 60.8907914630776     179.97      22.57
