          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.66015625      -8.73    -19.483 21.3494774877513     174.99      22.65
  2.8141E-005 1.6650390625     -8.308    -20.154 21.7992334727623     174.97          0
  3.9596E-005 1.6748046875     -9.247    -19.797 21.8501308462901     175.04      22.38
  5.5714E-005  1.6796875      -7.98    -20.012 21.5443854402951     174.97      22.64
  7.8393E-005  1.6796875     -7.765    -19.271 20.7765893736195        175      22.51
  0.000110303 1.689453125      -8.43     -19.34 21.0974050537027     174.98       22.6
  0.000155202 1.689453125     -7.088    -17.781 19.14167456102     174.99      22.49
  0.000218378 1.6943359375     -8.669    -17.188 19.2504260991802     175.05      22.25
  0.000307271 1.69921875     -6.712    -15.461 16.8550723819271     175.01      22.42
  0.000432347 1.69921875     -6.404    -13.698 15.1210588253601        175      22.43
    0.000608 1.7041015625     -5.071    -12.191 13.2036177618106     174.96      22.59
    0.000856 1.7041015625     -4.111     -8.338 9.29637375539516     174.99      22.45
    0.001204 1.708984375     -2.296     -4.461 5.01718417042867     175.05       22.3
    0.001695 1.7138671875  -0.449026   0.455286 0.639460468263676     175.03      22.25
    0.002384 1.7138671875      3.217      6.262 7.04000944601639     174.98      22.52
    0.003355    1.71875      4.661     12.745 13.5705543733482     174.97      22.52
    0.004721 1.7236328125      7.847     19.607 21.1189454755677     175.03      22.28
    0.006642 1.7236328125     10.416     27.205 29.1308269879178     174.99      22.41
    0.009346 1.728515625     13.166     34.025 36.48347819219     175.05      22.17
    0.013151 1.728515625     15.137      40.29 43.039666227795     174.99      22.32
    0.018504 1.7333984375     17.653     45.254 48.5752295414031     174.99      22.38
    0.026036 1.7333984375     19.681     49.603 53.3647764916148     175.01      22.34
    0.036634 1.7333984375       20.8     53.392 57.3004857221996     174.97      22.45
    0.051546 1.7333984375     21.238     55.831 59.7340204992097     174.97      22.44
    0.072528 1.73828125     20.669     56.364 60.0342240476214     174.99      22.35
     0.10205 1.7431640625      20.94     57.044 60.7659570483342     175.01      22.26
    0.143591 1.7431640625     20.954     56.893 60.6290653482305     174.95      22.45
     0.20204 1.7431640625     20.676     56.693 60.3456147951117     174.97      22.34
    0.284282 1.7529296875     20.662     56.872 60.5090293096824     175.04      22.09
         0.4 1.7529296875     19.896     56.722 60.1101996336728     175.04      22.04
