          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.533203125     -28.53    -57.818 64.4738863727013      95.02       25.7
  2.7476E-005  1.5234375    -26.131    -55.888 61.6952000158845      95.02       25.7
  3.7748E-005  1.5234375    -26.511    -54.953 61.0136487189547      95.02       25.7
  5.1859E-005  1.5234375    -26.092    -52.299 58.4463674234764      95.02       25.7
  7.1245E-005  1.5234375    -23.838    -48.156 53.7331422866744      95.02       25.7
  9.7878E-005  1.5234375    -22.261    -43.087 48.4978524266797      95.02       25.7
  0.000134467  1.5234375    -19.485    -35.881 40.8302753603255      95.02       25.7
  0.000184734  1.5234375    -16.439    -27.596 32.1213314948182      95.02       25.7
  0.000253792  1.5234375    -11.192    -16.582 20.0055889190996      95.02       25.7
  0.000348666  1.5234375     -6.509     -4.248 7.77255331277953      95.02       25.7
  0.000479005  1.5234375     -0.754     11.632 11.6564119693841      95.02       25.7
    0.000658  1.5234375      6.002     25.687 26.3788925658376      95.02       25.7
    0.000904  1.5234375     11.882     43.786 45.3695461736174      95.02       25.7
    0.001242  1.5234375     18.459     60.543 63.2944668197782      95.02       25.7
    0.001706  1.5234375      24.77     76.483 80.3940432432652      95.02       25.7
    0.002344  1.5234375     29.119     90.324 94.9017446467661      95.02       25.7
    0.003221  1.5234375     33.345    100.913 106.279455183022      95.02       25.7
    0.004424  1.5234375     35.819    111.683 117.286372823103      95.02       25.7
    0.006078  1.5234375     38.288    117.447 123.530436545007      95.02       25.7
    0.008351  1.5234375       41.7    124.543 131.338679942354      95.02       25.7
    0.011472  1.5234375     41.816    129.525 136.107690748907      95.02       25.7
    0.015761  1.5234375     42.784    131.351 138.14324397885      95.02       25.7
    0.021653  1.5234375     43.665    133.653 140.604966605024      95.02       25.7
    0.029747  1.5234375       42.8      136.1 142.671125319737      95.02       25.7
    0.040867  1.5234375     43.675      134.9 141.793919562864      95.02       25.7
    0.056144  1.5234375     44.459    136.061 143.140484846182      95.02       25.7
    0.077132  1.5234375     44.818    135.925 143.123229243194      95.02       25.7
    0.105966  1.5234375     44.076    135.198 142.201241133824      95.02       25.7
    0.145579  1.5234375     43.617     136.43 143.232634511134      95.02       25.7
         0.2  1.5234375     44.776    135.098 142.32483894247      95.02       25.7
