          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5673828125     -7.539    -25.739 26.8203773649813     200.03      22.79
  2.8141E-005    2.65625     -8.033    -26.554 27.7424585247955     199.97      22.98
  3.9596E-005 2.6611328125     -6.737    -26.155 27.0087244052732     199.99      23.01
  5.5714E-005 2.6611328125     -6.727     -25.69 26.5561410788541     200.01      22.89
  7.8393E-005 2.6611328125     -7.485     -24.85 25.9527980187108        200       22.9
  0.000110303 2.666015625     -7.254     -24.96 25.9927319841528     199.99      22.96
  0.000155202 2.6708984375     -7.142    -24.356 25.381546446188     200.01      22.89
  0.000218378 2.6708984375      -6.25    -22.385 23.2411429366114     199.96      23.06
  0.000307271 2.67578125     -6.312    -21.758 22.6550636282488     199.98      22.98
  0.000432347 2.67578125     -6.561    -19.023 20.122655142898     199.96      23.09
    0.000608 2.67578125     -5.873    -16.118 17.154651060281     200.01          0
    0.000856 2.6806640625     -5.111    -13.143 14.1018002396857     199.97      23.01
    0.001204 2.6806640625     -3.523     -8.826 9.50314711029983     199.99          0
    0.001695 2.6806640625      -4.04         -3 5.03205723337881     200.01      22.87
    0.002384 2.685546875     -1.273      4.003 4.2005402033548     200.01      22.85
    0.003355 2.6806640625    0.01109     12.338 12.3380049841172        200      22.91
    0.004721 2.685546875      1.586     21.118 21.1774719926624     200.01      22.85
    0.006642 2.685546875      3.265     30.485 30.6593452311037     199.97      23.01
    0.009346 2.6806640625      4.649     39.388 39.6614138048557     200.03      22.78
    0.013151 2.6806640625      5.106     48.083 48.3533465749787     200.03       22.8
    0.018504 2.685546875      6.528     53.718 54.1131990183541     200.04      22.71
    0.026036 2.6806640625      7.447     60.799 61.2533771313876     199.97      23.01
    0.036634 2.685546875      8.187     65.215 65.7268833431192     199.97      22.99
    0.051546 2.685546875      8.545     69.917 70.4372338610766        200      22.89
    0.072528 2.685546875      9.433     70.135 70.7665154857861     199.96      23.05
     0.10205 2.6806640625     10.689     71.076 71.8752565004119     200.03      22.76
    0.143591 2.67578125      9.906      71.59 72.2721034424763     199.98      22.96
     0.20204 2.6806640625      8.793     72.138 72.6719195631985     200.06      22.72
    0.284282 2.6806640625     10.005     71.698 72.3927014898602     200.01      22.81
         0.4 2.6806640625      9.573     71.764 72.3996824923977        200      22.86
