          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.611328125    -27.558    -59.718 65.7699238862263     105.02      26.13
  2.7476E-005 1.5673828125    -26.424    -59.178 64.8094395902325     105.02      26.13
  3.7748E-005 1.572265625    -26.812    -57.855 63.7658558242575     105.02      26.13
  5.1859E-005 1.58203125    -26.582    -55.522 61.5572514656072     105.02      26.13
  7.1245E-005 1.591796875    -24.691    -52.572 58.0815001958455     105.02      26.13
  9.7878E-005 1.5869140625    -24.151     -48.14 53.8584292474261     105.02      26.13
  0.000134467 1.591796875    -20.176    -43.423 47.8813941421926     105.02      26.13
  0.000184734 1.58203125    -18.903      -36.9 41.4600218162027     105.02      26.13
  0.000253792 1.5869140625    -15.228    -27.232 31.2005417901677     105.02      26.13
  0.000348666 1.591796875    -11.436    -16.069 19.7229525426595     105.02      26.13
  0.000479005 1.5869140625     -5.313     -3.832 6.55073988187594     105.02      26.13
    0.000658 1.5966796875     -0.739     11.269 11.2932051252069     105.02      26.13
    0.000904  1.6015625      6.356     27.355 28.0837098866941     105.02      26.13
    0.001242  1.6015625     13.078     45.527 47.3681518849955     105.02      26.13
    0.001706 1.5966796875     18.542     63.391 66.0471395671304     105.02      26.13
    0.002344 1.5966796875     25.086     80.426 84.2475451986585     105.02      26.13
    0.003221 1.5673828125     29.263     93.074 97.5658374893589     105.02      26.13
    0.004424 1.5673828125     31.732    102.798 107.584146731756     105.02      26.13
    0.006078 1.5869140625      34.49     112.88 118.031582637869     105.02      26.13
    0.008351 1.572265625      37.16     119.33 124.982056712154     105.02      26.13
    0.011472 1.591796875     38.862    125.122 131.018204567152     105.02      26.13
    0.015761 1.5966796875      39.31    127.478 133.401336515044     105.02      26.13
    0.021653 1.5673828125      40.99    130.483 136.769855556698     105.02      26.13
    0.029747 1.5869140625     40.098    132.496 138.43063107564     105.02      26.13
    0.040867 1.5966796875     40.543    133.764 139.773182495785     105.02      26.13
    0.056144 1.591796875     39.808    133.414 139.226334649735     105.02      26.13
    0.077132 1.591796875     40.091     133.56 139.447344474536     105.02      26.13
    0.105966 1.5771484375     40.724    133.773 139.834401007048     105.02      26.13
    0.145579 1.5673828125     39.977     132.95 138.830339007726     105.02      26.13
         0.2 1.572265625       39.9    133.254 139.099383593171     105.02      26.13
