          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.572265625    -18.456     -44.32 48.0092317788985     114.97      26.74
  2.7476E-005 1.5673828125    -18.666    -44.048 47.8397936868461     114.97      26.74
  3.7748E-005 1.5673828125    -18.527    -43.207 47.0116430046856     114.97      26.74
  5.1859E-005 1.5673828125    -18.513    -41.578 45.5133085261882     114.97      26.74
  7.1245E-005     1.5625    -18.737    -39.741 43.9365707583102     114.97      26.74
  9.7878E-005     1.5625    -16.523    -37.263 40.7620006623816     114.97      26.74
  0.000134467 1.5673828125    -14.979    -33.928 37.0874591337827     114.97      26.74
  0.000184734     1.5625    -14.126    -29.104 32.3509921331634     114.97      26.74
  0.000253792     1.5625     -11.36    -22.553 25.2524733244092     114.97      26.74
  0.000348666 1.5673828125     -9.202    -16.743 19.1051001829354     114.97      26.74
  0.000479005 1.5673828125      -6.67     -7.871 10.3170509836872     114.97      26.74
    0.000658 1.5576171875     -0.985      4.664 4.7668774895103     114.97      26.74
    0.000904 1.572265625      2.543     15.996 16.1968782486009     114.97      26.74
    0.001242     1.5625      6.926     28.861 29.6804109978282     114.97      26.74
    0.001706   1.640625     12.801      44.66 46.4583813859243     114.97      26.74
    0.002344 1.5869140625     16.723     58.264 60.61643692102     114.97      26.74
    0.003221 1.5869140625     17.941       67.1 69.4571053312762     114.97      26.74
    0.004424 1.58203125     20.496     75.431 78.1659886203712     114.97      26.74
    0.006078 1.5869140625     24.791     82.734 86.3684458410593     114.97      26.74
    0.008351 1.572265625     25.375     89.939 93.4500633814659     114.97      26.74
    0.011472 1.7138671875      27.53     94.498 98.4264847690905     114.97      26.74
    0.015761 1.591796875      27.44     97.722 101.501442768071     114.97      26.74
    0.021653 1.591796875     27.671     98.671 102.477560870661     114.97      26.74
    0.029747 1.572265625     27.941    100.398 104.213520643916     114.97      26.74
    0.040867     1.5625     30.184     101.84 106.218922306715     114.97      26.74
    0.056144 1.5771484375     28.486    101.351 105.278095523238     114.97      26.74
    0.077132 1.572265625      27.72    101.298 105.022298603677     114.97      26.74
    0.105966 1.5673828125     28.357    100.455 104.380680559192     114.97      26.74
    0.145579 1.5576171875     28.731    102.608 106.55454952746     114.97      26.74
         0.2 1.5771484375     29.508    101.941 106.125819407908     114.97      26.74
