          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.6064453125    -17.231    -36.334 40.2127705710512     150.02      25.25
  2.8141E-005 1.5771484375    -16.776    -37.673 41.2394120350909     150.02      25.25
  3.9596E-005 1.5771484375    -17.564    -37.199 41.137084206346     150.02      25.25
  5.5714E-005 1.58203125    -18.115    -36.654 40.8860482438692     150.02      25.25
  7.8393E-005 1.58203125      -16.6    -34.649 38.4202186485189     150.02      25.25
  0.000110303 1.58203125    -16.588    -33.345 37.2431304940925     150.02      25.25
  0.000155202 1.58203125    -15.024     -33.56 36.7694734256557     150.02      25.25
  0.000218378 1.58203125    -14.439    -29.208 32.5820807346615     150.02      25.25
  0.000307271 1.5869140625    -13.161    -26.473 29.5640262819529     150.02      25.25
  0.000432347 1.5869140625     -9.715    -22.341 24.3618863391159     150.02      25.25
    0.000608 1.58203125     -7.051    -16.307 17.7661152197097     150.02      25.25
    0.000856 1.591796875     -5.922      -6.62 8.88225669523236     150.02      25.25
    0.001204 1.5869140625     -1.378      1.016 1.71205724203369     150.02      25.25
    0.001695 1.591796875      1.322     11.754 11.8281105845355     150.02      25.25
    0.002384 1.5869140625      6.366     24.225 25.0474865206072     150.02      25.25
    0.003355 1.591796875     11.933     35.632 37.5770663171036     150.02      25.25
    0.004721 1.591796875     15.844     47.485 50.0585413391161     150.02      25.25
    0.006642 1.591796875     19.457     55.387 58.7051498422413     150.02      25.25
    0.009346 1.591796875     21.216     65.229 68.592573191272     150.02      25.25
    0.013151 1.591796875     23.788     72.661 76.4558033441543     150.02      25.25
    0.018504 1.591796875     26.259     76.189 80.5872123975014     150.02      25.25
    0.026036 1.591796875     26.486     79.573 83.8651925711734     150.02      25.25
    0.036634 1.5966796875     27.127      83.71 87.9956716492351     150.02      25.25
    0.051546 1.591796875     26.936     84.312 88.510233532626     150.02      25.25
    0.072528 1.5966796875     27.732     85.007 89.4161835072377     150.02      25.25
     0.10205 1.5966796875     27.345         86 90.2427228368027     150.02      25.25
    0.143591  1.6015625     26.591     85.774 89.8012269236896     150.02      25.25
     0.20204  1.6015625     27.369     84.807 89.1139125501737     150.02      25.25
    0.284282  1.6015625     27.315     85.967 90.2021857495704     150.02      25.25
         0.4 1.6064453125     27.757     86.347 90.6987070359881     150.02      25.25
