          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5380859375    -36.379      6.586 36.9703534876257     100.06      23.32
  2.7476E-005 1.5966796875    -35.052      6.962 35.7367058918418     100.06      23.32
  3.7748E-005 1.591796875    -34.519      6.111 35.0557510545702     100.06      23.32
  5.1859E-005 1.591796875    -33.599      6.597 34.2405200018925     100.06      23.32
  7.1245E-005 1.5966796875    -31.625      6.191 32.2252867481424     100.06      23.32
  9.7878E-005 1.5966796875     -27.75      5.884 28.3669518277872     100.06      23.32
  0.000134467 1.5966796875    -24.369      5.322 24.9433727671299     100.06      23.32
  0.000184734 1.5966796875    -20.016      4.803 20.5841945433869     100.06      23.32
  0.000253792 1.591796875    -14.243       4.17 14.840887742989     100.06      23.32
  0.000348666 1.591796875     -8.066      3.601 8.83332083646915     100.06      23.32
  0.000479005 1.591796875   0.489791      2.715 2.75882587773875     100.06      23.32
    0.000658 1.591796875      9.466      0.844 9.50355154665875     100.06      23.32
    0.000904 1.591796875      19.83     -0.604 19.8391964555019     100.06      23.32
    0.001242 1.591796875     29.673     -1.557 29.7138213294756     100.06      23.32
    0.001706 1.591796875     40.208     -2.181 40.2671084757771     100.06      23.32
    0.002344 1.591796875     49.205     -2.474 49.2671564127665     100.06      23.32
    0.003221 1.591796875      55.29     -2.845 55.3631477157865     100.06      23.32
    0.004424 1.591796875     62.973     -3.466 63.0683112585076     100.06      23.32
    0.006078 1.591796875      68.09     -3.096 68.160350028444     100.06      23.32
    0.008351 1.591796875     71.775     -4.119 71.8930927558413     100.06      23.32
    0.011472 1.5966796875      74.58     -4.038 74.689235127962     100.06      23.32
    0.015761 1.5966796875     76.718     -3.171 76.7835058134232     100.06      23.32
    0.021653 1.5966796875     77.607     -3.694 77.6948652421767     100.06      23.32
    0.029747 1.5966796875     78.566     -3.812 78.6584242150833     100.06      23.32
    0.040867 1.5966796875     79.366     -3.769 79.4554423371993     100.06      23.32
    0.056144 1.5966796875     79.778     -3.574 79.8580162538489     100.06      23.32
    0.077132 1.5966796875     79.367     -3.768 79.4563937830053     100.06      23.32
    0.105966  1.6015625     78.654     -3.366 78.7259910829962     100.06      23.32
    0.145579  1.6015625     79.665     -4.021 79.766413144882     100.06      23.32
         0.2  1.6015625      79.75     -4.311 79.8664336314074     100.06      23.32
