         TAU   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      4E-005 1.85546875      8.934      6.095 10.8150534441583         35       2.45
    4.5E-005 1.85546875      8.878     -2.591 9.24836012490863         35       2.45
      5E-005 1.8505859375      8.587     -1.857 8.78550044106766         35       2.45
    5.5E-005 1.85546875      8.566       -1.7 8.73306108990427         35       2.45
      6E-005 1.8505859375      7.014     -1.589 7.19173949750684         35       2.45
    6.5E-005 1.85546875      5.788      -1.09 5.88974057153624         35       2.45
      7E-005 1.8505859375      4.912     -0.865 4.98758147803121         35       2.45
    7.5E-005 1.85546875      4.222     -0.857 4.3081008576866         35       2.45
      8E-005 1.8505859375      3.082     -0.525 3.12639552840008         35       2.45
    8.5E-005 1.8505859375      2.736     -0.922 2.88717508994519         35       2.45
      9E-005 1.85546875      2.127     -0.678 2.23244552005195         35       2.45
    9.5E-005 1.85546875      1.688  -0.161441 1.69570256722133         35       2.45
      0.0001 1.8505859375      1.814  -0.340339 1.84565073481442         35       2.45
