[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=2048
NSC=2048
FR=56.210000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.2E-005
D3=2.5E-005
D4=1E-005
D5=3.77478364427018E-005
D6=0.0006
D7=0.001
D8=0.001
D9=0.03
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=07.09.2024
TIMEWR=05:13:01
DATESTA=07.09.2024
TIMESTA=05:11:46
DATEEND=07.09.2024
TIMEEND=05:13:00
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=145.00
_ITC_R1=145.03
_ITC_R2=143.34
_ITC_R3=  0.00
_ITC_R4=  0.03
_ITC_V= 25.98
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.21000000
_FR_SYNT=526.21000000
_TRIMLEV=6.0986328125
_DATE=07.09.2024
_TIME=05:09:12
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
-0.0005032 -0.0006989
-0.0005039 -0.0009598
-0.0004288 -0.0011321
-0.0002601 -0.0013255
-0.0002239 -0.0013478
-0.0000760 -0.0013211
-0.0000002 -0.0011471
 0.0000324 -0.0009873
-0.0001140 -0.0008425
-0.0000892 -0.0008153
-0.0001218 -0.0008124
-0.0002026 -0.0007220
-0.0002408 -0.0007379
-0.0003649 -0.0007955
-0.0004017 -0.0007626
-0.0003289 -0.0008105
-0.0004147 -0.0008388
-0.0004083 -0.0008680
-0.0003995 -0.0009131
-0.0004538 -0.0010835
-0.0003167 -0.0011919
-0.0003445 -0.0012623
-0.0003321 -0.0012788
-0.0001754 -0.0013259
-0.0001913 -0.0013060
-0.0001701 -0.0012404
-0.0001127 -0.0013161
-0.0001475 -0.0013406
-0.0000966 -0.0012967
-0.0001672 -0.0012854
-0.0001871 -0.0012327
-0.0002169 -0.0011086
-0.0002617 -0.0010847
-0.0003190 -0.0009768
-0.0003530 -0.0008487
-0.0003179 -0.0008088
-0.0003919 -0.0006471
-0.0004485 -0.0004610
-0.0004855 -0.0002833
-0.0005256 -0.0000868
-0.0005747  0.0001575
-0.0006798  0.0003650
-0.0007671  0.0004649
-0.0009563  0.0005077
-0.0010563  0.0004537
-0.0010678  0.0003043
-0.0012702  0.0001810
-0.0012836 -0.0000028
-0.0013705 -0.0001649
-0.0013346 -0.0002702
-0.0012792 -0.0003415
-0.0012328 -0.0003560
-0.0010894 -0.0003311
-0.0010212 -0.0003106
-0.0009499 -0.0002390
-0.0007910 -0.0001453
-0.0006880 -0.0000141
-0.0006542  0.0000380
-0.0005907  0.0001747
-0.0005977  0.0002400
-0.0006779  0.0003850
-0.0007196  0.0003854
-0.0008483  0.0003353
-0.0009384  0.0002731
-0.0010508  0.0003314
-0.0010780  0.0001949
-0.0011120  0.0001349
-0.0010199  0.0000100
-0.0009733 -0.0001747
-0.0009933 -0.0003889
-0.0007257 -0.0005137
-0.0006856 -0.0007611
-0.0005708 -0.0009710
-0.0004048 -0.0012075
-0.0003023 -0.0013448
-0.0001840 -0.0013094
-0.0000451 -0.0013686
 0.0000344 -0.0012480
 0.0000306 -0.0011565
 0.0000841 -0.0011437
 0.0000262 -0.0010760
-0.0000374 -0.0011106
-0.0000343 -0.0011151
-0.0001019 -0.0011725
-0.0001598 -0.0012697
-0.0001317 -0.0012906
-0.0001904 -0.0013056
-0.0001992 -0.0012417
-0.0001915 -0.0013025
-0.0001967 -0.0011990
-0.0001769 -0.0011815
-0.0002645 -0.0011460
-0.0004749 -0.0011929
-0.0005840 -0.0013299
-0.0007206 -0.0014035
-0.0008274 -0.0015412
-0.0008203 -0.0017151
-0.0006570 -0.0017053
-0.0005887 -0.0016920
-0.0003770 -0.0015538
-0.0001999 -0.0014814
-0.0001002 -0.0014122
-0.0000051 -0.0013626
 0.0000964 -0.0013507
 0.0001331 -0.0012831
 0.0002119 -0.0013153
 0.0003437 -0.0013031
 0.0004490 -0.0012558
 0.0006462 -0.0012688
 0.0006786 -0.0012183
 0.0008060 -0.0010245
 0.0008881 -0.0009428
 0.0009472 -0.0008717
 0.0008864 -0.0006618
 0.0009356 -0.0006793
 0.0009205 -0.0007393
 0.0009607 -0.0007485
 0.0011048 -0.0008692
 0.0011473 -0.0010340
 0.0013093 -0.0011414
 0.0012668 -0.0012325
 0.0013277 -0.0012905
 0.0013248 -0.0013762
 0.0013196 -0.0013820
 0.0012674 -0.0014463
 0.0013353 -0.0014706
 0.0013431 -0.0015103
 0.0012729 -0.0013609
 0.0014385 -0.0012111
 0.0014587 -0.0010709
 0.0014685 -0.0007766
 0.0015487 -0.0006316
 0.0015921 -0.0004332
