          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.6455078125    -19.075      2.719 19.2678121747125     240.01      26.14
  2.9228E-005 1.6455078125    -18.933      2.618 19.1131476476273     240.01      26.14
  4.2713E-005 1.6455078125    -18.854      2.804 19.0613675270165     240.01      26.14
  6.242E-005 1.6455078125    -19.471      2.709 19.658548318734     240.01      26.14
  9.1219E-005 1.650390625    -18.528      2.602 18.7098152850315     240.01      26.14
  0.000133306 1.6552734375    -18.569      2.347 18.7167350251052     240.01      26.14
  0.000194811 1.6552734375    -17.894      3.133 18.1662028228246     240.01      26.14
  0.000284693 1.6552734375    -17.202      2.801 17.4285514314874     240.01      26.14
  0.000416045 1.66015625    -15.251      2.503 15.4550318666769     240.01      26.14
    0.000608 1.66015625    -14.179      2.653 14.4250632580935     240.01      26.14
    0.000889 1.66015625    -11.247      3.316 11.72564987538     240.01      26.14
    0.001298 1.66015625     -8.119      2.603 8.52606415645578     240.01      26.14
    0.001898 1.669921875     -3.941      0.865 4.03481176760453     240.01      26.14
    0.002773 1.669921875      1.244      1.299 1.79859306125649     240.01      26.14
    0.004053 1.669921875       8.04      1.269 8.13953076043085     240.01      26.14
    0.005922 1.6748046875     13.772      0.802 13.7953321090868     240.01      26.14
    0.008655 1.6748046875     20.923      0.511 20.9292391166043     240.01      26.14
    0.012648  1.6796875     26.748      0.881 26.7625048341892     240.01      26.14
    0.018483  1.6796875     31.356   0.127465 31.3562590773553     240.01      26.14
    0.027011 1.6845703125      34.64   0.312312 34.6414078637884     240.01      26.14
    0.039474 1.6845703125     36.909  -0.183894 36.9094581103982     240.01      26.14
    0.057686 1.6845703125      38.56      0.857 38.5695222812002     240.01      26.14
    0.084301 1.689453125      39.46   0.231445 39.4606787421102     240.01      26.14
    0.123196 1.6943359375     39.997   -0.02594 39.997008411675     240.01      26.14
    0.180037 1.69921875     41.177      1.027 41.1898052678087     240.01      26.14
    0.263103 1.69921875      40.05      0.779 40.0575753260229     240.01      26.14
    0.384494 1.69921875     41.545   0.280868 41.5459494034427     240.01      26.14
       0.562 1.7041015625     40.594  -0.011401 40.59400160101     240.01      26.14
       0.821 1.7041015625     40.378      0.687 40.3838439601779     240.01      26.14
         1.2 1.708984375     40.731   0.090055 40.7310995543089     240.01      26.14
