          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 3.2080078125     -1.528    -19.943 20.0014507723815     189.97      23.26
  2.8141E-005 3.2177734375     -2.004    -19.836 19.9369734914806     190.04      23.06
  3.9596E-005 3.232421875     -1.562    -19.547 19.6093103652321     190.06      22.98
  5.5714E-005 3.2373046875     -1.544    -19.325 19.3865819834235     190.06      22.97
  7.8393E-005 3.2470703125     -1.463    -18.895 18.9515538676912        190       23.2
  0.000110303 3.2470703125     -2.176     -18.82 18.9453787505027     189.98      23.25
  0.000155202  3.2421875     -1.618    -18.395 18.4660214718818        190      23.18
  0.000218378 3.1396484375     -1.731    -17.214 17.300813766988     190.02         23
  0.000307271 3.1396484375     -2.303    -15.608 15.7769918869219        190      23.07
  0.000432347 3.14453125     -1.558    -14.442 14.5257952622223     189.94      23.31
    0.000608 3.154296875     -0.534    -12.063 12.0748136631585     189.96      23.24
    0.000856 3.1591796875  -0.149996     -9.525 9.52618096615931        190      23.08
    0.001204  3.1640625  -0.382959     -5.869 5.88148098659521     189.99      23.11
    0.001695 3.1689453125      0.661      -1.71 1.83330875741104     190.02      22.98
    0.002384 3.173828125   0.390651       3.92 3.93941724164895     189.98      23.11
    0.003355 3.1787109375   0.010932     10.671 10.6710055996904     190.01      22.95
    0.004721 3.1884765625      1.224     17.928 17.9697345556355     189.93       23.3
    0.006642 3.193359375      1.036     24.415 24.4369703727774     189.99      23.06
    0.009346 3.1982421875      1.108     31.383 31.4025532879096     189.97       23.1
    0.013151 3.2080078125      0.592      38.73 38.7345241870866     190.01      22.98
    0.018504 3.212890625      1.121     44.285 44.2991858390197     189.93      23.25
    0.026036 3.212890625      1.482     50.163 50.1848870976114     189.99      23.04
    0.036634 3.2177734375      2.036     53.234 53.2729204380612     189.98      23.05
    0.051546 3.22265625      1.922     56.694 56.7265697887683     189.95      23.18
    0.072528 3.22265625      2.894     57.881 57.9533035900457     190.02      22.93
     0.10205 3.22265625      2.983      57.28 57.3576210193554        190      22.98
    0.143591 3.2275390625      2.385     57.817 57.8661707217611     189.99      22.95
     0.20204 3.2373046875       1.66     57.924 57.9477814588272     190.03          0
    0.284282  3.2421875      2.042     58.144 58.1798461668643        190       22.9
         0.4 3.251953125      1.896     58.064 58.0949473878753     190.02       22.8
