          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5673828125    -24.575    -13.241 27.9151339957379      64.99       9.42
  2.5993E-005 1.6064453125     -22.67    -12.324 25.8032919605232      64.99       9.42
  3.3782E-005 1.6064453125    -21.106     -11.27 23.9264735387395      64.99       9.42
  4.3905E-005 1.6064453125    -18.594     -9.444 20.85487885364      64.99       9.42
  5.7062E-005 1.6064453125    -15.951     -7.596 17.667303614304      64.99       9.42
  7.4161E-005 1.6064453125    -12.494     -5.442 13.6277437604322      64.99       9.42
  9.6383E-005 1.6064453125     -8.211     -2.536 8.59370798898822      64.99       9.42
  0.000125265 1.6064453125     -3.169      0.566 3.21914848989605      64.99       9.42
  0.000162802 1.6064453125      2.101      4.096 4.60341362469201      64.99       9.42
  0.000211586  1.6015625      8.048      7.802 11.2089922829842      64.99       9.42
  0.00027499  1.6015625     14.356     11.987 18.7024839259388      64.99       9.42
  0.000357392  1.6015625     20.665     16.182 26.2468921779322      64.99       9.42
  0.000464487  1.6015625     26.313     19.999 33.0504760933939      64.99       9.42
    0.000604  1.6015625     32.422     24.297 40.5158030032727      64.99       9.42
    0.000785  1.6015625     37.701     27.981 46.9499921405744      64.99       9.42
     0.00102  1.6015625     41.393     30.799 51.5941745742676      64.99       9.42
    0.001325  1.6015625     46.112     34.259 57.4455883858804      64.99       9.42
    0.001722  1.6015625     49.654     36.887 61.856046470818      64.99       9.42
    0.002238  1.6015625     52.304     39.034 65.2637845362955      64.99       9.42
    0.002909  1.6015625     54.635     40.537 68.0311075464746      64.99       9.42
    0.003781  1.6015625     56.294     41.559 69.9726011878935      64.99       9.42
    0.004914  1.6015625     57.881     42.705 71.9300158904473      64.99       9.42
    0.006386  1.6015625     58.462     43.747 73.0178433877638      64.99       9.42
      0.0083  1.6015625     59.175     44.265 73.8990585190366      64.99       9.42
    0.010787  1.6015625     59.422     44.601 74.298205126369      64.99       9.42
     0.01402  1.6015625     59.976     44.926 74.9364133916216      64.99       9.42
    0.018221  1.6015625     59.539     45.163 74.7301083232187      64.99       9.42
    0.023681  1.6015625      59.58     44.867 74.5843421168277      64.99       9.42
    0.030777  1.6015625     59.935     45.439 75.2124121804373      64.99       9.42
        0.04  1.6015625     59.885      45.49 75.2034129877095      64.99       9.42
