[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=128
NSC=128
FR=56.260000
GAIN=4.974204
D0=0.25
D1=6.5E-006
D2=1.1E-005
D3=2.5E-005
D4=1E-005
D5=0.00169464184000759
D6=0.0006
D7=0.001
D8=0.001
D9=0.25
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=10.09.2024
TIMEWR=13:18:52
DATESTA=10.09.2024
TIMESTA=13:18:17
DATEEND=10.09.2024
TIMEEND=13:18:50
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=200.00
_ITC_R1=199.96
_ITC_R2=200.32
_ITC_R3=  0.00
_ITC_R4= -0.04
_ITC_V= 22.93
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.26000000
_FR_SYNT=526.26000000
_TRIMLEV=1.552734375
_DATE=10.09.2024
_TIME=13:10:21
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
 0.0025464  0.0083199
 0.0024944  0.0084474
 0.0020398  0.0083646
 0.0019146  0.0085471
 0.0009663  0.0085014
 0.0000906  0.0083803
-0.0008412  0.0086455
-0.0017597  0.0086604
-0.0029290  0.0083738
-0.0041184  0.0079531
-0.0053325  0.0076260
-0.0062716  0.0071464
-0.0072503  0.0064123
-0.0077510  0.0058366
-0.0083873  0.0050687
-0.0085662  0.0035595
-0.0080563  0.0026579
-0.0074511  0.0015715
-0.0066707  0.0006393
-0.0055378 -0.0001416
-0.0045825 -0.0008724
-0.0036361 -0.0019843
-0.0025993 -0.0024947
-0.0013113 -0.0028996
-0.0004279 -0.0033709
 0.0002976 -0.0033402
 0.0006924 -0.0029014
 0.0009597 -0.0026720
 0.0014547 -0.0016554
 0.0018964 -0.0007950
 0.0023393  0.0002592
 0.0027592  0.0014074
 0.0032409  0.0025617
 0.0034916  0.0033919
 0.0032655  0.0042801
 0.0030819  0.0050134
 0.0024981  0.0053098
 0.0021077  0.0057668
 0.0007415  0.0063240
-0.0001701  0.0064919
-0.0014891  0.0063897
-0.0027124  0.0061507
-0.0036346  0.0063569
-0.0043827  0.0059108
-0.0053219  0.0059822
-0.0057078  0.0060194
-0.0059347  0.0059006
-0.0060123  0.0053281
-0.0060445  0.0046175
-0.0059093  0.0044459
-0.0056957  0.0041589
-0.0060074  0.0040604
-0.0063914  0.0045214
-0.0066837  0.0042860
-0.0071311  0.0040325
-0.0076370  0.0036787
-0.0076229  0.0029451
-0.0072838  0.0014621
-0.0061376  0.0003066
-0.0049114 -0.0008106
-0.0038007 -0.0019492
-0.0023077 -0.0031088
