          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.728515625      -9.51    -27.371 28.976054614112     245.03       5.68
  2.8822E-005 1.611328125    -11.862    -24.153 26.9086315705574     245.04       5.66
  4.1535E-005 1.62109375    -11.442    -24.005 26.5924686518571     245.01       5.72
  5.9856E-005 1.630859375    -11.217    -24.906 27.3153789100572     245.03       5.63
  8.6258E-005 1.630859375    -10.497    -25.369 27.4549297941189     244.97       5.92
  0.000124305 1.6357421875     -9.141    -24.453 26.1056907589131        245       5.83
  0.000179135 1.6357421875    -10.955    -22.387 24.9236793832692        245          0
  0.00025815   1.640625     -9.464    -22.524 24.4314934459603     245.05        5.6
  0.000372018   1.640625     -9.743    -20.212 22.437713631295        245       5.76
    0.000536   1.640625     -6.998    -19.385 20.6094694012243     245.03       5.64
    0.000773   1.640625     -7.765    -17.783 19.4043890395962        245       5.74
    0.001113 1.6455078125     -6.923    -10.988 12.9870733038664     245.03       5.61
    0.001604 1.6455078125     -5.157     -7.468 9.07555359193036     245.01       5.64
    0.002312 1.6455078125     -3.252     -1.503 3.58252885543159        245          0
    0.003332   1.640625      2.134      6.533 6.87270288896588     245.01       5.56
    0.004802 1.6455078125      3.049     14.659 14.9727312805647        245       5.61
     0.00692 1.6455078125      6.822      24.82 25.7404755977818     244.98       5.72
    0.009972 1.6455078125      9.685     32.967 34.3601850111433        245        5.6
    0.014371 1.6455078125     13.028     38.886 41.0103618613638     245.02       5.54
     0.02071 1.6455078125     17.034     44.689 47.8253476411829     244.98          0
    0.029845 1.6455078125     20.086     47.196 51.2923952647953        245       5.58
    0.043009 1.6455078125     16.757     50.811 53.5028482419394     245.02       5.41
    0.061979 1.6455078125     19.038     53.608 56.8881631624717     245.02       5.52
    0.089318 1.650390625     19.901     55.612 59.0655935803578     244.97       5.63
    0.128716 1.650390625     19.783     56.665 60.0190745846685     244.99        5.6
    0.185491 1.6552734375     19.155     56.584 59.7382882329248     245.02       5.51
     0.26731 1.6552734375     18.602     55.619 58.6473150706833     245.03       5.52
    0.385218 1.6552734375     18.344     57.244 60.1113788895247     245.03       5.38
       0.555 1.66015625     18.869     56.764 59.8179810508513     245.01       5.48
         0.8 1.66015625     18.247      56.79 59.6494518751011        245       5.35
