[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=128
NSC=128
FR=56.260000
GAIN=4.974204
D0=0.25
D1=6.5E-006
D2=1.1E-005
D3=2.5E-005
D4=1E-005
D5=0.000155202342058232
D6=0.0006
D7=0.001
D8=0.001
D9=0.25
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=10.09.2024
TIMEWR=13:14:39
DATESTA=10.09.2024
TIMESTA=13:14:05
DATEEND=10.09.2024
TIMEEND=13:14:38
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=200.00
_ITC_R1=200.04
_ITC_R2=200.37
_ITC_R3=  0.00
_ITC_R4=  0.04
_ITC_V= 22.65
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.26000000
_FR_SYNT=526.26000000
_TRIMLEV=1.5576171875
_DATE=10.09.2024
_TIME=13:10:21
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
-0.0035421 -0.0020522
-0.0038154 -0.0025481
-0.0039963 -0.0022789
-0.0040153 -0.0031107
-0.0039673 -0.0028264
-0.0037049 -0.0030833
-0.0035358 -0.0033881
-0.0031393 -0.0034099
-0.0026649 -0.0032157
-0.0021704 -0.0027558
-0.0017186 -0.0016584
-0.0018971 -0.0009611
-0.0017885 -0.0006643
-0.0018927  0.0000572
-0.0018197  0.0006088
-0.0014785  0.0006259
-0.0007550  0.0012760
-0.0006347  0.0016358
 0.0000739  0.0018871
 0.0003775  0.0019594
 0.0008026  0.0021044
 0.0012625  0.0025558
 0.0016589  0.0029645
 0.0015818  0.0034316
 0.0016553  0.0041342
 0.0010388  0.0042013
 0.0004307  0.0045805
 0.0001663  0.0036754
 0.0008899  0.0034554
 0.0017479  0.0028861
 0.0029524  0.0025009
 0.0041560  0.0025522
 0.0045009  0.0030003
 0.0041869  0.0033107
 0.0032030  0.0036784
 0.0022183  0.0039347
 0.0009211  0.0042294
-0.0001096  0.0038757
-0.0011811  0.0041393
-0.0016842  0.0044235
-0.0020553  0.0050323
-0.0028665  0.0047355
-0.0035468  0.0045477
-0.0047654  0.0040926
-0.0055249  0.0031966
-0.0062885  0.0027456
-0.0065914  0.0020095
-0.0068337  0.0012384
-0.0060642  0.0011633
-0.0057098  0.0008056
-0.0053355  0.0005654
-0.0049787  0.0008118
-0.0047570  0.0003665
-0.0043557  0.0004425
-0.0038987  0.0010155
-0.0034941  0.0016781
-0.0028360  0.0023605
-0.0019142  0.0036679
-0.0014883  0.0044132
-0.0013110  0.0052117
-0.0009448  0.0058424
-0.0015556  0.0061028
