          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005  1.5234375    -17.626      3.186 17.9116295182767     249.99      30.42
  2.9639E-005 1.5283203125    -17.788      2.203 17.9238989341047     249.99      30.42
  4.3924E-005 1.533203125    -18.946      2.771 19.1475679134453     249.99      30.42
  6.5094E-005 1.533203125    -18.739      3.732 19.1070129795319     249.99      30.42
  9.6466E-005 1.533203125    -18.735      2.666 18.923735915511     249.99      30.42
  0.000142958 1.533203125    -17.978      3.106 18.2443339149447     249.99      30.42
  0.000211858 1.533203125    -16.791      3.337 17.119382290258     249.99      30.42
  0.000313965 1.533203125    -16.834      2.781 17.06216624582     249.99      30.42
  0.000465283 1.533203125     -14.79      3.328 15.1598048800108     249.99      30.42
     0.00069 1.533203125    -13.011      2.313 13.214994892167     249.99      30.42
    0.001022 1.533203125    -10.823      1.854 10.9806486602568     249.99      30.42
    0.001514 1.533203125     -6.169      1.705 6.40028015011843     249.99      30.42
    0.002244 1.533203125     -1.881      1.303 2.28822420230186     249.99      30.42
    0.003326 1.533203125      3.509      1.163 3.69670799495984     249.99      30.42
    0.004929 1.533203125     10.586   0.305966 10.5904207278633     249.99      30.42
    0.007304 1.533203125     16.796     -0.535 16.804518469745     249.99      30.42
    0.010824 1.5380859375     23.664     -1.002 23.6852042423113     249.99      30.42
    0.016041 1.5380859375     29.487     -0.942 29.5020428614698     249.99      30.42
    0.023773 1.5380859375     32.236     -2.233 32.3132478250021     249.99      30.42
     0.03523 1.533203125     36.384     -1.465 36.4134821323092     249.99      30.42
    0.052209 1.533203125     37.612     -2.231 37.6781090953355     249.99      30.42
    0.077372 1.5380859375     38.729       -1.8 38.7708065559642     249.99      30.42
    0.114662 1.5380859375     39.683     -3.021 39.7978256943768     249.99      30.42
    0.169925 1.5380859375     39.438     -2.553 39.5205472254624     249.99      30.42
    0.251821 1.5380859375     39.821     -2.196 39.881505199779     249.99      30.42
    0.373189 1.533203125     40.619     -3.134 40.7397240663213     249.99      30.42
       0.553 1.54296875     40.596     -2.747 40.6888341563137     249.99      30.42
        0.82 1.5380859375     40.607     -2.274 40.670622382747     249.99      30.42
       1.215 1.5380859375     40.584     -3.381 40.7245898321886     249.99      30.42
         1.8 1.5478515625     40.685     -2.257 40.7475554358786     249.99      30.42
