[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=128
NSC=128
FR=56.160000
GAIN=4.974204
D0=0.05
D1=6.5E-006
D2=1.4E-005
D3=2.5E-005
D4=1E-005
D5=0.00997216144490535
D6=0.001
D7=0.001
D8=0.001
D9=0.2
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1.PC
DATEWR=13.09.2024
TIMEWR=14:45:08
DATESTA=13.09.2024
TIMESTA=14:44:39
DATEEND=13.09.2024
TIMEEND=14:45:07
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=180.00
_ITC_R1=180.04
_ITC_R2=180.37
_ITC_R3=  0.00
_ITC_R4=  0.04
_ITC_V= 26.55
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.16000000
_FR_SYNT=526.16000000
_TRIMLEV=1.7138671875
_DATE=13.09.2024
_TIME=14:36:15
_ITC_DIR=M35
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] 2*D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
-0.0020786 -0.0039088
-0.0014084 -0.0034735
-0.0009716 -0.0033811
-0.0007677 -0.0030073
-0.0000426 -0.0031854
-0.0002009 -0.0034946
 0.0000260 -0.0041491
 0.0002973 -0.0048577
 0.0003946 -0.0057419
 0.0005670 -0.0064634
 0.0014488 -0.0075519
 0.0024283 -0.0084845
 0.0037320 -0.0085010
 0.0048455 -0.0079765
 0.0058646 -0.0072098
 0.0071114 -0.0062331
 0.0078010 -0.0053102
 0.0081502 -0.0048063
 0.0089424 -0.0038397
 0.0088132 -0.0036987
 0.0089122 -0.0035904
 0.0092957 -0.0032375
 0.0093304 -0.0034971
 0.0091854 -0.0034163
 0.0097098 -0.0028200
 0.0095426 -0.0022455
 0.0090875 -0.0016354
 0.0085590 -0.0000903
 0.0077527  0.0006772
 0.0062588  0.0021844
 0.0051922  0.0035772
 0.0032239  0.0041679
 0.0012598  0.0049100
-0.0002272  0.0052330
-0.0018716  0.0051566
-0.0029973  0.0053278
-0.0033170  0.0053327
-0.0038891  0.0057583
-0.0040058  0.0064079
-0.0036783  0.0067410
-0.0038854  0.0065561
-0.0037704  0.0062315
-0.0035362  0.0051414
-0.0034360  0.0046513
-0.0032632  0.0045189
-0.0032386  0.0044273
-0.0036197  0.0046041
-0.0045604  0.0054286
-0.0052076  0.0054076
-0.0056828  0.0057697
-0.0059287  0.0056502
-0.0054821  0.0051826
-0.0047125  0.0043715
-0.0036777  0.0041126
-0.0026058  0.0033624
-0.0020555  0.0033996
-0.0017337  0.0039596
-0.0017176  0.0044247
-0.0020326  0.0047215
-0.0013983  0.0050147
-0.0009425  0.0054068
