[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=128
NSC=128
FR=55.970000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.05E-005
D3=2.5E-005
D4=1E-005
D5=5E-005
D6=0.001
D7=0.001
D8=0.001
D9=0.05
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_two_T2.PC
DATEWR=26.09.2024
TIMEWR=13:47:20
DATESTA=26.09.2024
TIMESTA=13:47:02
DATEEND=26.09.2024
TIMEEND=13:47:20
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0= 70.00
_ITC_R1= 70.06
_ITC_R2= 70.78
_ITC_R3=  0.00
_ITC_R4=  0.06
_ITC_V=  4.98
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=55.97000000
_FR_SYNT=525.97000000
_TRIMLEV=1.7724609375
_DATE=26.09.2024
_TIME=13:44:47
_ITC_DIR=M35
[PPFILE]
; pi/2 - pi


DELAY D9
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] 2*D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY 1m
STOP

;PHL 1 [+X] [+X] [+Y] [+Y] [-X] [-X] [-Y] [-Y]
;PHL 2 [+Y] [-Y] [-X] [+X] [-Y] [+Y] [+X] [-X]
;!RLS +X+X+Y+Y-X-X-Y-Y

PHL 1 [+X] [+X] [-X] [-X] [+Y] [+Y] [-Y] [-Y] [+X] [+X] [-X] [-X] [+Y] [+Y] [-Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
!RLS +X+X-X-X+Y+Y-Y-Y-X-X+X+X-Y-Y+Y+Y
[DATA]
 0.0000613  0.0011221
 0.0001711  0.0012222
 0.0003225  0.0009537
-0.0001580  0.0004753
 0.0002413  0.0005722
-0.0001031  0.0004951
 0.0003415  0.0006824
 0.0006128  0.0006436
 0.0004646  0.0007151
 0.0005470  0.0005394
 0.0008204  0.0004756
 0.0008438  0.0000670
 0.0009440 -0.0002617
 0.0015944 -0.0003804
 0.0016736 -0.0006679
 0.0016356 -0.0001676
 0.0019606  0.0000585
 0.0023397  0.0002551
 0.0022820  0.0006766
 0.0023595  0.0002922
 0.0023595  0.0000064
 0.0020514 -0.0002464
 0.0016864 -0.0005908
 0.0014745 -0.0010325
 0.0013416 -0.0013991
 0.0007631 -0.0016716
 0.0008773 -0.0018416
 0.0007437 -0.0017496
 0.0010303 -0.0016672
 0.0007457 -0.0015505
 0.0008034 -0.0014923
 0.0010538 -0.0018347
 0.0010380 -0.0015476
 0.0011499 -0.0014721
 0.0010174 -0.0013744
 0.0010311 -0.0008382
