          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.572265625    -27.023      5.298 27.5374532773094     169.99      23.75
  2.8141E-005 1.6357421875    -26.262      4.932 26.7211015491503     169.99      23.75
  3.9596E-005 1.6357421875    -26.551      4.977 27.0134435050402     169.99      23.75
  5.5714E-005 1.6357421875    -24.903      5.617 25.5286133191758     169.99      23.75
  7.8393E-005 1.6357421875    -25.615      5.464 26.1912871199565     169.99      23.75
  0.000110303 1.6357421875    -24.961      6.556 25.8076085098949     169.99      23.75
  0.000155202 1.6357421875    -22.646      4.785 23.1460048604505     169.99      23.75
  0.000218378 1.6357421875    -21.043      4.856 21.5960316956611     169.99      23.75
  0.000307271 1.6357421875    -19.588      3.804 19.9539509872105     169.99      23.75
  0.000432347 1.6357421875    -17.992       4.42 18.5269658606044     169.99      23.75
    0.000608 1.630859375    -13.589      3.148 13.948864649139     169.99      23.75
    0.000856 1.630859375    -10.217      3.055 10.6639633345206     169.99      23.75
    0.001204 1.630859375     -5.362      2.894 6.09313384064391     169.99      23.75
    0.001695 1.630859375      2.984      1.475 3.32864552032805     169.99      23.75
    0.002384 1.630859375      9.769   0.445385 9.77914765192882     169.99      23.75
    0.003355 1.630859375     18.622     -0.605 18.6318251655601     169.99      23.75
    0.004721 1.630859375     26.252     -1.275 26.2829436897772     169.99      23.75
    0.006642 1.630859375     33.563     -2.562 33.660641898217     169.99      23.75
    0.009346 1.630859375       39.3      -3.02 39.4158648262346     169.99      23.75
    0.013151 1.630859375     44.292      -3.17 44.405294323988     169.99      23.75
    0.018504 1.630859375     47.453      -3.44 47.5775241999833     169.99      23.75
    0.026036 1.630859375     50.338      -3.98 50.4950952469643     169.99      23.75
    0.036634 1.630859375     52.124     -3.829 52.2644488825817     169.99      23.75
    0.051546 1.630859375     53.619     -3.812 53.7543347554409     169.99      23.75
    0.072528 1.630859375     54.079     -3.819 54.2136791040785     169.99      23.75
     0.10205 1.630859375     54.043     -3.825 54.178191867208     169.99      23.75
    0.143591 1.630859375     54.345     -3.432 54.4532611420106     169.99      23.75
     0.20204 1.6259765625     54.029     -3.758 54.1595366025227     169.99      23.75
    0.284282 1.630859375     53.965     -3.663 54.0891744621787     169.99      23.75
         0.4 1.630859375     54.119     -4.256 54.2860911928645     169.99      23.75
