[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=128
NSC=128
FR=56.170000
GAIN=4.974204
D0=0.05
D1=6.5E-006
D2=1.3E-005
D3=2.5E-005
D4=1E-005
D5=0.408671943571379
D6=0.001
D7=0.001
D8=0.001
D9=0.275
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1.PC
DATEWR=19.09.2024
TIMEWR=14:10:55
DATESTA=19.09.2024
TIMESTA=14:09:27
DATEEND=19.09.2024
TIMEEND=14:10:55
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=280.00
_ITC_R1=280.06
_ITC_R2=280.45
_ITC_R3=  0.00
_ITC_R4=  0.06
_ITC_V= 28.90
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.17000000
_FR_SYNT=526.17000000
_TRIMLEV=1.552734375
_DATE=19.09.2024
_TIME=13:51:50
_ITC_DIR=M35
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] 2*D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
 0.0031254 -0.0072110
 0.0032437 -0.0067705
 0.0036042 -0.0063123
 0.0034912 -0.0056590
 0.0036220 -0.0048523
 0.0036034 -0.0040832
 0.0031964 -0.0040069
 0.0031003 -0.0036798
 0.0031981 -0.0041026
 0.0029106 -0.0046181
 0.0035057 -0.0049758
 0.0036434 -0.0050691
 0.0038021 -0.0051417
 0.0039802 -0.0051005
 0.0040440 -0.0044105
 0.0039173 -0.0040068
 0.0038075 -0.0034904
 0.0035802 -0.0030903
 0.0035661 -0.0025776
 0.0032641 -0.0021153
 0.0032504 -0.0016017
 0.0027777 -0.0011839
 0.0026985 -0.0008782
 0.0018963 -0.0008423
 0.0014178 -0.0012436
 0.0007444 -0.0013987
-0.0002941 -0.0016102
-0.0006054 -0.0019695
-0.0006656 -0.0020240
-0.0011674 -0.0024476
-0.0013055 -0.0020248
-0.0016540 -0.0020083
-0.0015987 -0.0016623
-0.0018878 -0.0015315
-0.0020114 -0.0013567
-0.0020917 -0.0012032
-0.0022855 -0.0007805
-0.0015192 -0.0009315
-0.0015741 -0.0007422
-0.0014175 -0.0006061
-0.0012793 -0.0009537
-0.0008942 -0.0011702
-0.0004088 -0.0014225
-0.0002546 -0.0022090
 0.0002045 -0.0024416
 0.0005662 -0.0028074
 0.0005432 -0.0029992
 0.0005779 -0.0027121
 0.0005149 -0.0026132
 0.0006283 -0.0022663
 0.0003828 -0.0018783
 0.0001313 -0.0016215
-0.0000811 -0.0016154
-0.0001154 -0.0019166
 0.0001123 -0.0014688
-0.0002700 -0.0018608
-0.0005559 -0.0022023
-0.0007476 -0.0025410
-0.0009350 -0.0029989
-0.0011594 -0.0028797
-0.0012377 -0.0033025
-0.0014860 -0.0032092
-0.0016923 -0.0036711
-0.0016007 -0.0034446
-0.0013520 -0.0034842
-0.0010835 -0.0031988
-0.0007004 -0.0027199
-0.0006434 -0.0022794
-0.0002788 -0.0016662
 0.0005699 -0.0014732
 0.0006639 -0.0013403
 0.0010709 -0.0011849
 0.0015889 -0.0013948
 0.0018417 -0.0010710
 0.0018619 -0.0008558
 0.0015728 -0.0006661
 0.0014614 -0.0005877
 0.0015579 -0.0002248
 0.0013657 -0.0001529
 0.0012018 -0.0001376
 0.0014497  0.0000509
 0.0015676 -0.0002245
 0.0011114 -0.0002120
 0.0014376 -0.0003715
 0.0010512 -0.0004308
 0.0010157 -0.0004159
 0.0006334 -0.0006650
 0.0003047 -0.0003202
-0.0002355 -0.0003549
-0.0003320 -0.0002964
-0.0009074 -0.0004684
-0.0009477 -0.0002717
-0.0008517 -0.0006331
-0.0011969 -0.0003815
-0.0011985 -0.0006678
-0.0009126 -0.0008398
-0.0006660 -0.0009351
-0.0000510 -0.0009197
 0.0003878 -0.0011325
 0.0008901 -0.0014224
 0.0011223 -0.0013691
 0.0014085 -0.0015787
 0.0013532 -0.0021581
 0.0019843 -0.0025598
 0.0020771 -0.0026971
 0.0029367 -0.0029490
 0.0034902 -0.0030443
 0.0044991 -0.0025461
 0.0052626 -0.0018751
 0.0061972 -0.0019283
 0.0071388 -0.0013336
 0.0077068 -0.0005092
 0.0079575 -0.0001842
 0.0089156 -0.0001111
 0.0092790 -0.0001531
 0.0096807  0.0000754
 0.0100663  0.0000358
 0.0101628 -0.0000998
 0.0102799 -0.0001568
 0.0106255 -0.0006699
 0.0107426 -0.0011835
 0.0109752 -0.0012157
 0.0112009 -0.0016695
 0.0113171 -0.0022408
 0.0114524 -0.0022924
 0.0113595 -0.0026352
 0.0111278 -0.0029578
 0.0108977 -0.0034148
 0.0104390 -0.0033607
 0.0102097 -0.0037657
 0.0098088 -0.0039434
 0.0095754 -0.0035885
 0.0091708 -0.0033257
 0.0091143 -0.0025869
 0.0086157 -0.0023406
 0.0083076 -0.0020221
 0.0078094 -0.0017363
 0.0075578 -0.0018352
 0.0073451 -0.0017799
 0.0068799 -0.0018748
 0.0066461 -0.0022587
 0.0062985 -0.0023379
 0.0063901 -0.0024323
 0.0062347 -0.0028167
 0.0061935 -0.0029669
 0.0064995 -0.0029794
 0.0065375 -0.0030153
 0.0063614 -0.0030476
 0.0064716 -0.0025449
 0.0062088 -0.0023272
 0.0057861 -0.0023623
 0.0051805 -0.0024713
 0.0046682 -0.0027531
 0.0041970 -0.0029606
 0.0038942 -0.0032101
 0.0035345 -0.0033470
 0.0036698 -0.0036938
 0.0038022 -0.0035849
 0.0042031 -0.0039523
 0.0050639 -0.0043968
 0.0057910 -0.0047251
 0.0062497 -0.0050880
 0.0067043 -0.0053178
 0.0074290 -0.0056969
 0.0077952 -0.0057877
 0.0085805 -0.0061438
 0.0089047 -0.0064074
 0.0092305 -0.0064631
 0.0097238 -0.0067094
 0.0107199 -0.0063254
 0.0104118 -0.0065927
 0.0110998 -0.0058837
 0.0114966 -0.0055954
 0.0118196 -0.0052667
 0.0119347 -0.0047710
 0.0124894 -0.0046361
 0.0133490 -0.0044076
 0.0143257 -0.0040430
 0.0154364 -0.0036772
 0.0166646 -0.0032206
 0.0174458 -0.0025475
 0.0188319 -0.0017211
 0.0196022 -0.0006055
 0.0201841 -0.0001060
 0.0203254  0.0003966
 0.0208455  0.0007992
 0.0215795  0.0010487
 0.0218686  0.0014726
 0.0222562  0.0021635
 0.0227544  0.0028349
 0.0228909  0.0032721
 0.0232757  0.0039028
 0.0237977  0.0046469
 0.0243751  0.0048689
 0.0249513  0.0052847
 0.0262925  0.0058564
 0.0269978  0.0064240
 0.0278239  0.0066283
 0.0289552  0.0074774
 0.0298729  0.0080725
 0.0304858  0.0082889
 0.0312937  0.0090779
 0.0314665  0.0095245
 0.0322514  0.0095656
 0.0324823  0.0100679
 0.0328610  0.0104923
 0.0331303  0.0105367
 0.0339152  0.0101927
 0.0344497  0.0102937
 0.0357506  0.0100660
 0.0368654  0.0093954
 0.0380568  0.0091277
 0.0394021  0.0082459
 0.0410906  0.0077630
 0.0427032  0.0072797
 0.0445971  0.0071263
 0.0459384  0.0074856
 0.0473716  0.0078461
 0.0491893  0.0077880
 0.0501817  0.0085531
 0.0518249  0.0086282
 0.0535279  0.0085935
 0.0550960  0.0086904
 0.0569169  0.0084614
 0.0585819  0.0087493
 0.0600625  0.0087336
 0.0619981  0.0091567
 0.0632069  0.0096166
 0.0648380  0.0098714
 0.0666605  0.0101992
 0.0680450  0.0101859
 0.0694460  0.0100164
 0.0709068  0.0101367
 0.0725177  0.0100241
 0.0738445  0.0099280
 0.0757812  0.0098913
 0.0773414  0.0105211
 0.0783539  0.0108255
 0.0797929  0.0117287
 0.0811790  0.0121090
 0.0817931  0.0127578
 0.0830262  0.0129116
 0.0838167  0.0131975
 0.0848011  0.0134575
 0.0856700  0.0131078
 0.0873786  0.0134485
 0.0884966  0.0138260
 0.0897257  0.0139943
 0.0907823  0.0140658
 0.0921037  0.0146540
 0.0932701  0.0151490
 0.0946501  0.0156629
 0.0955452  0.0160263
 0.0966353  0.0165839
 0.0974206  0.0168136
 0.0976685  0.0173954
 0.0982467  0.0174903
 0.0987477  0.0177451
 0.0993655  0.0180887
 0.1004802  0.0181670
 0.1014032  0.0184141
 0.1027291  0.0185873
 0.1038980  0.0192394
 0.1051456  0.0192180
 0.1066229  0.0190258
 0.1078466  0.0189466
 0.1091870  0.0185808
 0.1107754  0.0182897
 0.1119616  0.0180394
 0.1134897  0.0181496
 0.1154031  0.0181855
 0.1169159  0.0186660
 0.1184105  0.0192788
 0.1199650  0.0195336
 0.1213062  0.0198219
 0.1226548  0.0199406
 0.1245540  0.0200210
 0.1260697  0.0196572
 0.1284247  0.0196233
 0.1304943  0.0194122
 0.1327177  0.0193932
 0.1351277  0.0195066
 0.1372958  0.0198462
 0.1392911  0.0199959
 0.1415549  0.0200443
 0.1438349  0.0200019
 0.1464406  0.0204965
 0.1489487  0.0202656
 0.1514398  0.0199571
 0.1542002  0.0199813
 0.1570055  0.0199684
 0.1601095  0.0201275
 0.1628966  0.0200904
 0.1659283  0.0204029
 0.1685938  0.0207857
 0.1712049  0.0212702
 0.1739681  0.0215601
 0.1760224  0.0220018
 0.1782374  0.0223083
 0.1807144  0.0225578
 0.1826371  0.0230475
 0.1843902  0.0233478
 0.1868656  0.0233256
 0.1885367  0.0233385
 0.1902046  0.0234116
 0.1920989  0.0230312
 0.1937099  0.0224749
 0.1949324  0.0219932
 0.1962325  0.0213630
 0.1978071  0.0204820
 0.1990304  0.0196519
 0.2006967  0.0189235
 0.2025947  0.0178297
 0.2041442  0.0169027
 0.2055981  0.0155384
 0.2073617  0.0139481
 0.2088390  0.0127764
 0.2100813  0.0116410
 0.2111436  0.0104726
 0.2120650  0.0095896
 0.2129492  0.0085936
 0.2138730  0.0074437
 0.2147745  0.0063132
 0.2156381  0.0049873
 0.2161315  0.0032956
 0.2170480  0.0017989
 0.2175066  0.0000729
 0.2176915 -0.0011755
 0.2177835 -0.0024768
 0.2179168 -0.0038802
 0.2176846 -0.0053002
 0.2177367 -0.0063758
 0.2175433 -0.0074130
 0.2178675 -0.0082589
 0.2181501 -0.0093139
 0.2184165 -0.0102332
 0.2187024 -0.0110185
 0.2186673 -0.0120351
 0.2184400 -0.0132774
 0.2184226 -0.0141188
 0.2183669 -0.0150164
 0.2175671 -0.0163011
 0.2174323 -0.0167985
 0.2167600 -0.0173318
 0.2159553 -0.0182705
 0.2151850 -0.0191321
 0.2141849 -0.0200264
 0.2135300 -0.0209832
 0.2128577 -0.0218957
 0.2120337 -0.0225069
 0.2109618 -0.0233822
 0.2101761 -0.0234807
 0.2088365 -0.0238082
 0.2072663 -0.0239261
 0.2064257 -0.0238882
 0.2048733 -0.0241058
 0.2033997 -0.0238789
 0.2022118 -0.0240291
 0.2004297 -0.0240521
 0.1991293 -0.0240134
 0.1974040 -0.0237634
 0.1956248 -0.0237094
 0.1938438 -0.0239989
 0.1923104 -0.0240772
 0.1904915 -0.0247906
 0.1886331 -0.0253494
 0.1869652 -0.0260201
 0.1852025 -0.0266552
 0.1832831 -0.0273311
 0.1810758 -0.0275406
 0.1791927 -0.0279472
 0.1772531 -0.0283275
 0.1753304 -0.0287704
 0.1732043 -0.0290183
 0.1713591 -0.0287151
 0.1694417 -0.0287341
 0.1672546 -0.0288504
 0.1650433 -0.0283340
 0.1630108 -0.0281273
 0.1610345 -0.0277094
 0.1591885 -0.0269488
 0.1572307 -0.0266827
 0.1553178 -0.0268249
 0.1536689 -0.0265980
 0.1520386 -0.0269877
 0.1505221 -0.0270115
 0.1490270 -0.0270366
 0.1477229 -0.0273471
 0.1460324 -0.0276547
 0.1451268 -0.0275590
 0.1434932 -0.0278841
 0.1425843 -0.0279596
 0.1415604 -0.0278578
 0.1403697 -0.0277762
 0.1395416 -0.0274951
 0.1384451 -0.0274709
 0.1374466 -0.0275003
 0.1362810 -0.0277978
 0.1352300 -0.0278458
 0.1335868 -0.0280299
 0.1322060 -0.0279067
 0.1309266 -0.0279769
 0.1292623 -0.0278288
 0.1276340 -0.0276709
 0.1262363 -0.0275595
 0.1240322 -0.0278284
 0.1229764 -0.0270051
 0.1216966 -0.0270576
 0.1203545 -0.0270741
 0.1194389 -0.0268593
 0.1184824 -0.0265117
 0.1171613 -0.0261277
 0.1159751 -0.0255503
 0.1150308 -0.0255120
 0.1136213 -0.0254704
 0.1123956 -0.0251611
 0.1107709 -0.0251970
 0.1093558 -0.0249959
 0.1079605 -0.0244932
 0.1061989 -0.0241642
 0.1045343 -0.0232581
 0.1029976 -0.0220658
 0.1011565 -0.0214905
 0.0990853 -0.0203616
 0.0972224 -0.0199426
 0.0952655 -0.0192930
 0.0935560 -0.0194311
 0.0920560 -0.0192017
 0.0907124 -0.0189538
 0.0892181 -0.0190871
