          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005  1.7578125    -34.458      4.602 34.7639492578159      95.01      31.63
  2.7476E-005 1.884765625    -33.655       4.52 33.9571704504365      95.01      31.63
  3.7748E-005  1.9140625    -31.581      4.525 31.9035293658868      95.01      31.63
  5.1859E-005 1.8701171875    -30.741      3.987 30.9984717365228      95.01      31.63
  7.1245E-005 1.8798828125    -26.857        3.9 27.1386891540472      95.01      31.63
  9.7878E-005 1.8701171875    -23.091      3.589 23.3682520099386      95.01      31.63
  0.000134467 1.8896484375    -18.776      3.812 19.1590584319794      95.01      31.63
  0.000184734      1.875     -12.64      3.068 13.0070067271452      95.01      31.63
  0.000253792 1.8896484375      -4.51      2.374 5.09666322214839      95.01      31.63
  0.000348666 1.8896484375      3.699      2.301 4.35628304865513      95.01      31.63
  0.000479005 1.8994140625     13.711    0.47339 13.7191697668664      95.01      31.63
    0.000658 1.884765625      23.63      1.074 23.6543944331703      95.01      31.63
    0.000904 1.8896484375     34.162    0.32656 34.1635607838761      95.01      31.63
    0.001242 1.8896484375     43.434     -0.649 43.4388484769106      95.01      31.63
    0.001706 1.884765625     51.119   0.339136 51.1201249433772      95.01      31.63
    0.002344 1.8896484375     59.305      0.632 59.3083674450747      95.01      31.63
    0.003221 1.89453125     66.066   0.350074 66.0669274887631      95.01      31.63
    0.004424 1.884765625     70.223      0.526 70.2249699537138      95.01      31.63
    0.006078 1.8798828125     74.445      0.831 74.4496379171853      95.01      31.63
    0.008351 1.93359375     77.045      1.341 77.0566694452855      95.01      31.63
    0.011472 1.8994140625     79.671      1.447 79.6841392624655      95.01      31.63
    0.015761 1.9091796875     80.563      0.538 80.5647963629276      95.01      31.63
    0.021653 1.89453125     80.979      1.702 80.9968841684666      95.01      31.63
    0.029747 1.89453125       81.9      0.926 81.9052347289232      95.01      31.63
    0.040867 1.884765625     82.404      1.243 82.4133743090283      95.01      31.63
    0.056144 1.884765625     82.302      1.208 82.3108648235456      95.01      31.63
    0.077132 1.9189453125     81.981      0.954 81.9865505860565      95.01      31.63
    0.105966 1.8994140625     81.827      1.445 81.8397577831215      95.01      31.63
    0.145579 1.8896484375     81.932      1.516 81.9460241866559      95.01      31.63
         0.2 1.89453125     81.933      2.371 81.9672991503319      95.01      31.63
