          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005  1.5234375    -30.738    -61.558 68.8056102945101     115.03      26.78
  2.7476E-005 1.533203125    -31.601    -59.776 67.6150380980444     115.03      26.78
  3.7748E-005 1.533203125    -28.508    -58.604 65.17004587999     115.03      26.78
  5.1859E-005 1.6259765625    -29.991    -57.489 64.8416933924462     115.03      26.78
  7.1245E-005  1.6015625     -26.89    -54.738 60.9862340532681     115.03      26.78
  9.7878E-005 1.5478515625    -26.039    -50.953 57.2209553398054     115.03      26.78
  0.000134467 1.5673828125    -23.489    -46.221 51.8470246205122     115.03      26.78
  0.000184734 1.5673828125     -21.07    -40.826 45.9424332834037     115.03      26.78
  0.000253792 1.7236328125    -16.896    -27.538 32.3081454125736     115.03      26.78
  0.000348666 1.6064453125    -10.648    -14.562 18.0397269380664     115.03      26.78
  0.000479005 1.552734375     -5.629     -4.393 7.14031441884739     115.03      26.78
    0.000658 1.669921875   0.399731     11.695 11.7018293387129     115.03      26.78
    0.000904 1.5576171875      7.329     29.584 30.4783086308935     115.03      26.78
    0.001242 1.5478515625     14.753     45.376 47.7140690467707     115.03      26.78
    0.001706 1.77734375     26.299     66.104 71.1433497735382     115.03      26.78
    0.002344 1.5673828125     30.581     80.737 86.3345859432939     115.03      26.78
    0.003221 1.5478515625     33.988     93.636 99.6136769725925     115.03      26.78
    0.004424 1.54296875      37.34    102.425 109.019063585228     115.03      26.78
    0.006078 1.54296875     42.861    112.627 120.506873040503     115.03      26.78
    0.008351 1.5673828125      44.49     120.93 128.854278159477     115.03      26.78
    0.011472 1.552734375     52.857    127.742 138.245726924922     115.03      26.78
    0.015761 1.611328125     48.459    135.457 143.864080054752     115.03      26.78
    0.021653 1.572265625     48.816    139.267 147.574723936723     115.03      26.78
    0.029747 1.552734375     47.928    137.986 146.072685263194     115.03      26.78
    0.040867 1.533203125     49.591    136.648 145.36830185773     115.03      26.78
    0.056144 1.533203125     51.368    136.405 145.756630892046     115.03      26.78
    0.077132 1.5869140625     50.415    137.287 146.251128522142     115.03      26.78
    0.105966 1.5380859375     51.115    135.838 145.136850830518     115.03      26.78
    0.145579 1.5478515625     48.911    138.336 146.728098253198     115.03      26.78
         0.2 1.54296875     50.105    136.684 145.578250027262     115.03      26.78
