          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.572265625    -14.493    -28.502 31.9751630644787     210.02      23.74
  2.8822E-005 1.5087890625    -15.511    -29.491 33.3213175309741     210.01          0
  4.1535E-005 1.513671875    -15.213    -28.562 32.3608283732045     210.02      23.73
  5.9856E-005 1.513671875    -14.653    -28.476 32.0248807179668     209.98      23.83
  8.6258E-005 1.5185546875    -16.945    -27.231 32.0727358670881     210.06      23.49
  0.000124305  1.5234375    -13.816    -27.078 30.3990121550027     210.03      23.64
  0.000179135 1.5283203125    -14.226    -26.238 29.8464691379064     210.03       23.6
  0.00025815 1.5283203125    -13.426    -25.149 28.5084141438979      210.1          0
  0.000372018 1.533203125    -11.295    -22.839 25.4793435158758     210.07      23.36
    0.000536 1.533203125    -10.898    -18.209 21.2210764335837     210.01      23.58
    0.000773 1.533203125     -9.331    -16.469 18.9286957289719     210.06      23.38
    0.001113 1.5380859375     -6.988    -11.289 13.2768092928987     210.01      23.61
    0.001604 1.5380859375     -3.259     -3.979 5.14329874691331     210.03          0
    0.002312 1.54296875  -0.076022      4.374 4.37466059763315        210      23.59
    0.003332 1.54296875      3.787     12.995 13.5355603504251     209.98      23.64
    0.004802 1.5478515625      8.495     22.177 23.7483547640673     209.97      23.68
     0.00692 1.5478515625     12.737     31.942 34.3878253601474     210.02      23.48
    0.009972 1.552734375     17.612     43.147 46.6030702100194     210.03      23.39
    0.014371 1.552734375     20.644     49.952 54.0497644768227     210.04      23.39
     0.02071 1.5576171875     22.552     54.698 59.1647184392861     210.02      23.42
    0.029845     1.5625      22.63     58.673 62.8859112122898     209.99      23.51
    0.043009     1.5625      25.03     62.888 67.686050586513     210.03      23.32
    0.061979     1.5625     24.108      66.32 70.5658420484019     209.99      23.55
    0.089318     1.5625     24.546     65.707 70.1421126357055        210      23.45
    0.128716 1.5673828125     25.088     66.065 70.6681821543472     210.02      23.35
    0.185491 1.5673828125     24.929     66.733 71.2372678448577     210.02      23.32
     0.26731 1.5673828125     25.944     65.595 70.5393164199938     209.93      23.71
    0.385218 1.5673828125     26.677     66.438 71.5937858546396        210      23.43
       0.555 1.572265625     25.558     66.931 71.6447494587007        210      23.49
         0.8 1.572265625     24.995     66.659 71.1910970978816     209.96      23.59
