          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.591796875     -8.205    -19.529 21.1826312341031     170.04      21.96
  2.8141E-005 1.591796875     -7.942        -20 21.519185951146     170.01      22.05
  3.9596E-005 1.591796875     -7.826    -19.977 21.4552279176894     169.99      22.16
  5.5714E-005 1.591796875     -8.193    -19.974 21.5890232525698     169.97      22.28
  7.8393E-005 1.591796875     -8.211    -18.785 20.5011401146375        170      22.08
  0.000110303 1.591796875     -8.285    -18.825 20.567494986021     170.03         22
  0.000155202 1.591796875     -6.848    -17.609 18.8937022576307     169.99      22.15
  0.000218378 1.591796875      -8.03    -16.849 18.6646645027442     170.03      22.03
  0.000307271 1.591796875     -7.133    -15.691 17.2362168122822     170.06      21.85
  0.000432347 1.591796875     -5.143    -13.574 14.5156441469196     169.97      22.21
    0.000608 1.591796875     -4.914    -11.282 12.3057271219542     169.99      22.09
    0.000856 1.591796875     -3.363     -7.639 8.34650166237328     170.05      21.96
    0.001204 1.5966796875     -1.898     -4.008 4.43468916610849     169.96      22.27
    0.001695 1.5966796875   0.094022      0.663 0.669633583748605     169.99      22.15
    0.002384 1.5966796875       3.06      7.583 8.17713207671247        170      21.99
    0.003355 1.5966796875      5.328     13.968 14.9496691602189     169.98      22.11
    0.004721 1.5966796875      8.622       21.2 22.886216026246     170.03      21.96
    0.006642 1.5966796875     11.354     28.097 30.3043680844858     169.98      22.09
    0.009346 1.5966796875     13.388     36.039 38.4453906860107     169.97      22.16
    0.013151 1.5966796875     17.436      40.31 43.9193601501661     169.99      22.05
    0.018504 1.5966796875     19.051     46.462 50.2161133999835     169.99      22.08
    0.026036 1.5966796875     20.972     50.298 54.4950785667844     170.03      21.92
    0.036634 1.5966796875     21.526     53.924 58.0617468907025     169.98      22.11
    0.051546  1.6015625     22.884     55.636 60.1584736508499     170.06      21.79
    0.072528  1.6015625     22.287     55.543 59.8475999351687     169.95      22.23
     0.10205  1.6015625     23.265     56.927 61.4975085186384        170      22.01
    0.143591  1.6015625     23.236     56.876 61.4393283817458     170.06      21.82
     0.20204  1.6015625     23.664       57.3 61.994152111308     170.02      21.89
    0.284282  1.6015625     23.931     56.215 61.0968001289757     169.97      22.14
         0.4 1.6064453125     23.742      57.35 62.0701624293025     170.01          0
