          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.533203125    -22.046      2.622 22.2013738313646     220.07      24.65
  2.8822E-005 1.5283203125    -20.772      3.625 21.0859339133935     220.07      24.65
  4.1535E-005 1.5283203125    -21.081      3.099 21.3075658393914     220.07      24.65
  5.9856E-005 1.533203125     -20.34      2.897 20.54527218121     220.07      24.65
  8.6258E-005 1.5283203125    -20.745      2.882 20.9442342662605     220.07      24.65
  0.000124305 1.5283203125    -18.707       3.57 19.0445989456329     220.07      24.65
  0.000179135 1.5283203125    -19.124      3.573 19.4549146747037     220.07      24.65
  0.00025815 1.533203125     -18.44       3.11 18.7004197813846     220.07      24.65
  0.000372018 1.533203125    -16.702      2.034 16.8253962806229     220.07      24.65
    0.000536 1.533203125    -15.178      2.904 15.453313560528     220.07      24.65
    0.000773 1.533203125    -12.454      2.029 12.6181994357357     220.07      24.65
    0.001113 1.5283203125     -8.821      1.555 8.95701211342265     220.07      24.65
    0.001604 1.5283203125     -4.389      1.528 4.64737614143723     220.07      24.65
    0.002312 1.5283203125   0.496857      1.372 1.45919528454864     220.07      24.65
    0.003332 1.5283203125      6.689   0.415745 6.70190755718288     220.07      24.65
    0.004802 1.5283203125     14.138     -0.525 14.1477443078393     220.07      24.65
     0.00692 1.533203125     21.004   -0.29401 21.0060576472621     220.07      24.65
    0.009972 1.5283203125     27.208     -1.085 27.2296252085849     220.07      24.65
    0.014371 1.533203125     32.457     -1.857 32.5100799445341     220.07      24.65
     0.02071 1.5283203125     35.414     -1.564 35.4485188971274     220.07      24.65
    0.029845 1.5283203125     39.482     -1.711 39.519056732164     220.07      24.65
    0.043009 1.5283203125     41.119     -1.407 41.1430651507639     220.07      24.65
    0.061979 1.5283203125     42.967     -1.914 43.009609217011     220.07      24.65
    0.089318 1.5283203125     42.841     -1.856 42.8811848833495     220.07      24.65
    0.128716 1.5283203125     44.204      -2.32 44.2648395004432     220.07      24.65
    0.185491 1.5283203125     43.862     -1.806 43.8991649123306     220.07      24.65
     0.26731 1.5283203125     43.433     -1.971 43.477699226155     220.07      24.65
    0.385218 1.5283203125     43.442     -1.932 43.4849397837918     220.07      24.65
       0.555 1.5283203125     43.472     -1.104 43.4860161431235     220.07      24.65
         0.8 1.5283203125     42.991     -2.192 43.0468459355619     220.07      24.65
