          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5673828125    -11.927     -24.54 27.284884625008     225.01      23.77
  2.8822E-005 1.5576171875    -13.375    -25.993 29.2322882101282     225.01      23.83
  4.1535E-005 1.5576171875    -12.974     -24.89 28.0684302375462     225.01      23.83
  5.9856E-005 1.5576171875    -13.923    -25.089 28.6933415621116     224.99      23.87
  8.6258E-005     1.5625    -11.775    -25.963 28.5083846262814     225.03      23.79
  0.000124305     1.5625    -14.868     -25.35 29.3884318057293     225.06      23.63
  0.000179135     1.5625    -12.596    -23.294 26.4814964078694     225.03          0
  0.00025815 1.5673828125    -12.505    -22.465 25.7109169420307        225      23.77
  0.000372018 1.5673828125    -10.879    -22.333 24.8418101192325        225          0
    0.000536 1.5673828125    -10.869     -18.86 21.7677458869769        225      23.75
    0.000773 1.5673828125     -9.465    -16.064 18.6450615713652        225      23.74
    0.001113 1.5673828125     -8.463    -10.519 13.5008047908264     225.01      23.66
    0.001604 1.5673828125     -4.984     -6.017 7.81310085689414        225      23.76
    0.002312     1.5625     -1.958   0.022758 1.9581322546151     225.05       23.5
    0.003332     1.5625      3.324     10.553 11.0641215195785     225.06      23.48
    0.004802     1.5625      6.774     19.002 20.1733259528517     225.01      23.64
     0.00692     1.5625     12.144     29.078 31.5120107260708     224.99      23.72
    0.009972     1.5625     14.618     35.982 38.838000051496     225.01      23.56
    0.014371 1.5673828125     17.235     45.127 48.3062247955685     225.03      23.49
     0.02071 1.5673828125         20     48.628 52.5802470895678     224.99      23.65
    0.029845 1.572265625     20.186     52.595 56.3356780468648     224.99      23.65
    0.043009 1.572265625     23.874     55.746 60.6430902246909     224.98       23.6
    0.061979 1.572265625     24.571      59.65 64.5124526041291     224.99      23.61
    0.089318 1.572265625     22.569     60.548 64.617490395403     225.06      23.39
    0.128716 1.572265625     22.387     62.509 66.3969340406618     224.97      23.68
    0.185491 1.572265625     25.247     61.371 66.3612134458073     225.04      23.42
     0.26731 1.572265625      24.16     63.132 67.5970045490183     225.03      23.45
    0.385218 1.572265625     26.369     62.734 68.0505614745389     224.98      23.58
       0.555 1.572265625     25.052     61.244 66.1697078730139     225.04      23.36
         0.8 1.572265625     23.294     63.496 67.6339593103938     225.05      23.28
