          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005   1.640625    -14.042    -33.087 35.9433906719998     160.01      25.64
  2.8141E-005 1.5283203125    -12.366    -32.422 34.7002023048858     160.01      25.64
  3.9596E-005 1.5283203125    -13.672    -33.771 36.4335563045937     160.01      25.64
  5.5714E-005 1.5283203125    -14.903    -31.998 35.2983202574853     160.01      25.64
  7.8393E-005 1.5283203125    -13.825    -33.273 36.0308639085992     160.01      25.64
  0.000110303 1.533203125    -12.819     -32.49 34.9274513957145     160.01      25.64
  0.000155202 1.5283203125    -12.842    -30.781 33.3524650513272     160.01      25.64
  0.000218378 1.5283203125    -12.097    -27.239 29.8043709881621     160.01      25.64
  0.000307271 1.533203125    -11.202    -23.935 26.4266726812136     160.01      25.64
  0.000432347 1.533203125     -8.006     -20.62 22.119684355795     160.01      25.64
    0.000608 1.5283203125     -7.115    -16.925 18.3597072416746     160.01      25.64
    0.000856 1.533203125     -5.218     -8.872 10.2927114017639     160.01      25.64
    0.001204 1.533203125     -2.679      -0.99 2.85607090248124     160.01      25.64
    0.001695 1.533203125      0.952      8.062 8.11801379648988     160.01      25.64
    0.002384 1.533203125      3.904     19.767 20.1488338372224     160.01      25.64
    0.003355 1.533203125      9.886     30.238 31.8130419796661     160.01      25.64
    0.004721 1.5380859375     11.252     41.451 42.9510524318089     160.01      25.64
    0.006642 1.5380859375     14.537     51.252 53.2737446872284     160.01      25.64
    0.009346 1.5380859375     18.138     59.884 62.5706041204654     160.01      25.64
    0.013151 1.533203125     19.313      65.62 68.4030435653268     160.01      25.64
    0.018504 1.54296875     20.738     73.256 76.1347895511638     160.01      25.64
    0.026036 1.54296875     21.182     74.825 77.7654020050048     160.01      25.64
    0.036634 1.54296875     22.856     79.145 82.3791706743883     160.01      25.64
    0.051546 1.5478515625     21.488     78.783 81.6608549612359     160.01      25.64
    0.072528 1.5478515625     23.851     81.494 84.9125564154089     160.01      25.64
     0.10205 1.5478515625     22.881     81.108 84.2736484614259     160.01      25.64
    0.143591 1.552734375     24.538       80.8 84.4437886644127     160.01      25.64
     0.20204 1.552734375      21.09     81.895 84.5670096728033     160.01      25.64
    0.284282 1.5576171875     22.116     80.834 83.8048507665278     160.01      25.64
         0.4 1.5576171875     24.318      81.65 85.1944107556358     160.01      25.64
