          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.591796875     -7.856    -51.989 52.57920555695     104.41      27.56
  2.7689E-005 2.98828125     -9.512    -50.517 51.404721894005     104.41      27.56
  3.8333E-005 2.978515625     -9.679    -49.031 49.9772148283595     104.41      27.56
  5.307E-005 2.94921875     -9.035    -46.063 46.9407199987388     104.41      27.56
  7.3472E-005 2.9833984375     -7.066    -42.909 43.4869019016071     104.41      27.56
  0.000101717 2.98828125     -8.256    -40.683 41.5122635494621     104.41      27.56
  0.000140821 2.9443359375     -7.462    -35.914 36.681014707884     104.41      27.56
  0.000194957 2.9736328125      -6.84      -27.7 28.5320100939278     104.41      27.56
  0.000269906 2.9541015625     -4.855    -22.329 22.8507169690581     104.41      27.56
  0.000373667 2.9443359375     -3.215    -12.154 12.57203010655     104.41      27.56
    0.000517    2.96875     -2.806     -0.576 2.86450903297581     104.41      27.56
    0.000716 2.9833984375     -0.753     13.458 13.4790494101031     104.41      27.56
    0.000992 2.9833984375      1.221     25.756 25.7849253828666     104.41      27.56
    0.001373 2.958984375      3.533     41.195 41.3462224876711     104.41      27.56
      0.0019 2.998046875      3.945     56.012 56.1507539486337     104.41      27.56
    0.002631 2.998046875       6.18     69.853 70.1258440876115     104.41      27.56
    0.003642 2.978515625      7.611     79.251 79.6156286290575     104.41      27.56
    0.005043 2.998046875      7.257     89.901 90.1934246494721     104.41      27.56
    0.006981 2.9833984375      7.039     97.856 98.1088388321868     104.41      27.56
    0.009665 2.9931640625      8.398    103.659 103.998628284223     104.41      27.56
    0.013381 2.9638671875      8.301    107.769 108.088223049507     104.41      27.56
    0.018525 2.9541015625      8.148    111.556 111.853167322164     104.41      27.56
    0.025647 2.9833984375     11.783    115.544 116.143252171618     104.41      27.56
    0.035506 2.9541015625       7.73    116.329 116.585544305458     104.41      27.56
    0.049156 3.02734375     10.547    116.765 117.240370325242     104.41      27.56
    0.068053 2.9541015625      8.638    117.733 118.049457148265     104.41      27.56
    0.094215 2.98828125      8.964    116.148 116.493395520948     104.41      27.56
    0.130435 2.9736328125      8.527     116.43 116.741828960317     104.41      27.56
    0.180579 2.9541015625      8.638    115.974 116.29524375485     104.41      27.56
        0.25 2.9736328125      9.557    114.367 114.765617403471     104.41      27.56
