          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005    2.03125      -9.54     -26.75 28.4002482383517      240.1      16.82
  2.8822E-005 2.01171875    -13.176    -25.581 28.7748942135327     240.09       16.7
  4.1535E-005 2.01171875    -10.468     -25.21 27.2969434919003     240.06      16.52
  5.9856E-005 2.021484375     -12.05    -25.898 28.5641191707359     240.04       16.4
  8.6258E-005 2.0263671875     -9.199    -27.326 28.832826378973     240.12       15.9
  0.000124305    2.03125     -9.037    -27.002 28.4741175982681     240.13      15.57
  0.000179135 2.0361328125    -10.966    -25.273 27.5495496333425     240.12      15.43
  0.00025815 2.0361328125     -8.613    -25.311 26.7363140690709     240.11      15.23
  0.000372018 2.041015625     -8.875    -22.486 24.1740733224668      240.1      15.03
    0.000536 2.0458984375     -8.403    -18.805 20.5970491575857      240.1      14.77
    0.000773 2.0458984375      -6.67    -18.357 19.5312147343682     240.12          0
    0.001113 2.05078125     -5.755    -13.466 14.6442200543423     240.05      14.53
    0.001604 2.05078125     -2.933     -8.372 8.87090034889357     240.12      13.97
    0.002312 2.05078125     -0.803  -0.134754 0.814228248414411     240.09      13.87
    0.003332 2.0556640625   0.149384      6.977 6.97859904131596     240.11       13.5
    0.004802 2.0556640625      3.213     16.404 16.7156987589511     240.16      13.02
     0.00692 2.060546875      6.117     26.053 26.7614741372743     240.09      13.12
    0.009972 2.0654296875      7.988     33.862 34.791424058236     240.12      12.73
    0.014371  2.0703125     11.367     42.286 43.7871497702237      240.1      12.59
     0.02071  2.0703125     12.547     47.231 48.8691576559285     240.09      12.36
    0.029845 2.0751953125     13.758     53.473 55.2145297272376     240.12      11.97
    0.043009 2.0751953125     12.112     55.453 56.7603360895617     240.08          0
    0.061979 2.080078125     15.123     58.959 60.86763351733     240.14      11.55
    0.089318 2.0849609375     15.718     60.557 62.5636138102651     240.05      11.64
    0.128716 2.0849609375     15.943     60.757 62.8139498678438     240.09      11.31
    0.185491 2.0849609375     17.763      60.38 62.9386095254733     240.07      11.16
     0.26731 2.08984375     16.721     59.945 62.2333902820664     240.06      11.06
    0.385218 2.08984375     14.793     60.495 62.2774266809411     240.07      10.79
       0.555 2.08984375     18.286     59.918 62.6461851991005     240.13      10.24
         0.8 2.08984375     18.152     59.467 62.1757122436084     240.07      10.12
