          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.66015625    -38.198    -24.257 45.2491906336456         85      12.39
  2.7476E-005 1.66015625    -36.926    -24.147 44.1203704086899         85      12.39
  3.7748E-005 1.66015625    -35.444    -23.141 42.329458028659         85      12.39
  5.1859E-005 1.66015625    -33.959    -20.583 39.7098674135283         85      12.39
  7.1245E-005 1.66015625    -29.908    -19.157 35.5173072318271         85      12.39
  9.7878E-005 1.66015625    -26.392    -16.031 30.8792911997669         85      12.39
  0.000134467 1.66015625    -21.855    -12.271 25.0642866644954         85      12.39
  0.000184734 1.66015625    -15.079     -8.554 17.3362959423286         85      12.39
  0.000253792 1.66015625     -7.557     -3.059 8.15265171585295         85      12.39
  0.000348666 1.66015625      1.202      2.682 2.9390352158489         85      12.39
  0.000479005 1.66015625      9.732     10.422 14.2593796499006         85      12.39
    0.000658 1.6650390625     21.065     17.527 27.4031011748671         85      12.39
    0.000904 1.6650390625      30.21      25.23 39.3598399386989         85      12.39
    0.001242 1.6650390625     39.992     30.914 50.5473585857857         85      12.39
    0.001706 1.6650390625     48.372      38.22 61.6491588263782         85      12.39
    0.002344 1.6650390625      54.37      43.13 69.3995230531162         85      12.39
    0.003221 1.6650390625     60.669     48.582 77.7234731918228         85      12.39
    0.004424 1.6650390625     64.988     51.706 83.047881249313         85      12.39
    0.006078 1.6650390625      67.87     54.253 86.8891529996696         85      12.39
    0.008351 1.6650390625     70.603     57.145 90.8313527037884         85      12.39
    0.011472 1.6650390625     72.502     58.371 93.0790720033241         85      12.39
    0.015761 1.6650390625     72.772     59.204 93.8129927035696         85      12.39
    0.021653 1.6650390625     74.018     60.177 95.3935828711764         85      12.39
    0.029747 1.669921875     74.201     60.689 95.8589751770798         85      12.39
    0.040867 1.669921875     75.321     60.743 96.7624156891507         85      12.39
    0.056144 1.6650390625     74.674     60.706 96.2362962296451         85      12.39
    0.077132 1.669921875     75.392      60.19 96.4717044733843         85      12.39
    0.105966 1.6650390625     74.673     60.025 95.8073982216405         85      12.39
    0.145579 1.6650390625     74.609     60.471 96.0377255145081         85      12.39
         0.2 1.669921875      74.17     60.785 95.8958034796101         85      12.39
