          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5185546875    -20.126     -74.77 77.4313165069534      79.96      24.36
  2.7476E-005 1.5283203125    -18.865    -70.423 72.9060158971809      79.96      24.36
  3.7748E-005 1.5283203125    -18.066    -67.478 69.8545692134738      79.96      24.36
  5.1859E-005 1.533203125    -15.807    -60.842 62.8618343114485      79.96      24.36
  7.1245E-005 1.5283203125     -12.71    -52.782 54.2907323951335      79.96      24.36
  9.7878E-005 1.5283203125    -11.087    -42.735 44.149765503341      79.96      24.36
  0.000134467 1.533203125     -7.387    -29.802 30.7038592525435      79.96      24.36
  0.000184734 1.533203125     -3.417    -15.338 15.7140107229186      79.96      24.36
  0.000253792 1.533203125      3.198      2.107 3.82970664672896      79.96      24.36
  0.000348666 1.5283203125      7.544     20.879 22.2001030853462      79.96      24.36
  0.000479005 1.533203125     12.351     41.761 43.5491483498817      79.96      24.36
    0.000658 1.533203125     18.147     63.076 65.6345593799486      79.96      24.36
    0.000904 1.5283203125     22.354     83.971 86.8955128703433      79.96      24.36
    0.001242 1.533203125     27.748    102.673 106.356459291385      79.96      24.36
    0.001706 1.5283203125     30.435    118.595 122.437997574282      79.96      24.36
    0.002344 1.5283203125     33.428    132.083 136.247385563907      79.96      24.36
    0.003221 1.533203125     36.151    143.572 148.053415985583      79.96      24.36
    0.004424 1.5283203125     38.185    151.201 155.948185709228      79.96      24.36
    0.006078 1.5283203125     38.404    157.478 162.093145135752      79.96      24.36
    0.008351 1.5283203125       40.2    162.894 167.781093201827      79.96      24.36
    0.011472 1.533203125     39.851    164.747 169.498307395679      79.96      24.36
    0.015761 1.5283203125     42.242    164.081 169.431287326161      79.96      24.36
    0.021653 1.533203125      40.33    166.538 171.351726994507      79.96      24.36
    0.029747 1.5283203125     40.224    165.999 170.802922038822      79.96      24.36
    0.040867 1.533203125     40.668    165.296 170.225303172002      79.96      24.36
    0.056144 1.5283203125     39.662    167.136 171.777521055579      79.96      24.36
    0.077132 1.5283203125     40.332    165.944 170.774943595365      79.96      24.36
    0.105966 1.5283203125     39.025    166.372 170.88766195662      79.96      24.36
    0.145579 1.5283203125     39.423    166.354 170.961475909048      79.96      24.36
         0.2 1.533203125      39.67     165.25 169.944906955166      79.96      24.36
