          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.611328125    -29.396    -16.922 33.9187101759486         70      10.31
  2.6828E-005 1.6650390625    -28.108     -16.21 32.4472458615519         70      10.31
  3.5986E-005 1.6650390625    -26.203    -14.416 29.9068263946544         70      10.31
  4.8271E-005 1.6650390625    -23.008    -12.331 26.1040538039593         70      10.31
  6.4749E-005 1.66015625    -19.678    -10.193 22.1612484530994         70      10.31
  8.6853E-005 1.66015625    -15.201     -7.095 16.7752623228372         70      10.31
  0.000116502 1.66015625    -10.204     -3.659 10.8401981992951         70      10.31
  0.000156273 1.66015625     -4.303   0.288812 4.31268145952654         70      10.31
  0.000209621 1.66015625      3.195      4.598 5.59907394128708         70      10.31
  0.000281181 1.66015625     10.358     10.214 14.5469570701229         70      10.31
  0.00037717 1.66015625     17.617     15.275 23.3170391345042         70      10.31
    0.000506 1.66015625     26.114     20.662 33.2995381349351         70      10.31
    0.000679 1.66015625     32.701      26.38 42.0149949541827         70      10.31
     0.00091 1.66015625     39.651     31.142 50.4185081592068         70      10.31
    0.001221 1.66015625     45.709     35.715 58.0075331831996         70      10.31
    0.001638 1.66015625      50.76     39.644 64.4067103336291         70      10.31
    0.002197 1.66015625     54.581      42.86 69.397875767202         70      10.31
    0.002947 1.66015625      57.84     45.345 73.4958136562893         70      10.31
    0.003953 1.66015625     60.785     47.322 77.0336803547643         70      10.31
    0.005303 1.66015625     62.618     48.635 79.286676995571         70      10.31
    0.007113 1.66015625      64.02     50.415 81.487622526369         70      10.31
    0.009541 1.66015625     65.187     50.704 82.5847478957222         70      10.31
    0.012798 1.66015625     65.824     51.331 83.4725735616196         70      10.31
    0.017167 1.66015625     65.532     51.855 83.5666443564656         70      10.31
    0.023027 1.66015625     66.085     52.213 84.2224708376571         70      10.31
    0.030889 1.66015625     66.221     52.155 84.2933263431928         70      10.31
    0.041433 1.66015625     66.361     51.729 84.1407853659567         70      10.31
    0.055577 1.66015625     66.182     51.377 83.7833709813588         70      10.31
     0.07455 1.66015625     66.144     51.357 83.7410901827771         70      10.31
         0.1 1.66015625     66.057     51.459 83.7350340657959         70      10.31
