          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.6064453125    -14.821    -40.971 43.5693112408264     124.96      25.56
  2.7689E-005 1.69921875    -14.585    -40.283 42.8420624386829     124.96      25.56
  3.8333E-005  1.6796875    -14.047    -40.852 43.1995846392069     124.96      25.56
  5.307E-005 1.689453125    -13.965    -37.974 40.46042388557     124.96      25.56
  7.3472E-005 1.7138671875    -13.928    -35.411 38.0516504898276     124.96      25.56
  0.000101717  1.6796875    -12.798    -32.974 35.3705171011112     124.96      25.56
  0.000140821 1.6845703125    -11.579    -30.776 32.8821443491753     124.96      25.56
  0.000194957  1.6796875     -10.14     -27.44 29.2536014876801     124.96      25.56
  0.000269906 1.6748046875     -8.779     -21.78 23.4827434726013     124.96      25.56
  0.000373667 1.6748046875     -7.267    -14.176 15.9301056179801     124.96      25.56
    0.000517    1.71875     -4.892     -4.919 6.93745090072715     124.96      25.56
    0.000716 1.69921875     -0.562      3.599 3.64261513201711     124.96      25.56
    0.000992 1.6845703125      3.626     16.548 16.9406074271261     124.96      25.56
    0.001373 1.708984375      8.148     28.613 29.7505239113532     124.96      25.56
      0.0019 1.69921875     11.349     41.264 42.7962322757506     124.96      25.56
    0.002631 1.7041015625     16.165     49.851 52.4063872633861     124.96      25.56
    0.003642 1.689453125     18.156     63.988 66.5139419971482     124.96      25.56
    0.005043 1.6748046875      23.41     71.465 75.2015579958288     124.96      25.56
    0.006981 1.7138671875     22.533      80.95 84.0276061125152     124.96      25.56
    0.009665 1.708984375     25.605     83.938 87.7565032860813     124.96      25.56
    0.013381 1.6748046875     25.977     88.136 91.8844874013019     124.96      25.56
    0.018525  1.6796875     27.709     91.452 95.5576108167214     124.96      25.56
    0.025647  1.6796875     26.492     93.794 97.4635342063892     124.96      25.56
    0.035506 1.66015625     26.758     94.613 98.3240069006547     124.96      25.56
    0.049156 1.6748046875     26.941     95.667 99.388089678794     124.96      25.56
    0.068053 1.6748046875     26.288     94.067 97.6711801556631     124.96      25.56
    0.094215 1.669921875     27.737      94.02 98.0260249576611     124.96      25.56
    0.130435 1.6552734375     26.363     94.411 98.0226743666995     124.96      25.56
    0.180579 1.650390625     28.184     96.405 100.440339908823     124.96      25.56
        0.25 1.7529296875     26.759      97.82 101.413985628216     124.96      25.56
