          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.572265625    -28.174    -62.443 68.5047627906265     115.02       26.7
  2.7476E-005 1.5771484375    -28.141    -60.233 66.4825553810923     115.02       26.7
  3.7748E-005 1.572265625    -26.819    -59.428 65.1992787153355     115.02       26.7
  5.1859E-005 1.572265625    -27.914    -57.599 64.0065324556799     115.02       26.7
  7.1245E-005 1.5673828125    -24.932    -54.527 59.956637272282     115.02       26.7
  9.7878E-005     1.5625    -24.724    -51.097 56.7642456569274     115.02       26.7
  0.000134467     1.5625    -21.987    -47.837 52.6479509382844     115.02       26.7
  0.000184734     1.5625    -18.608    -40.323 44.4094808909089     115.02       26.7
  0.000253792     1.5625    -16.539    -31.694 35.7497993980386     115.02       26.7
  0.000348666 1.572265625    -13.256    -22.648 26.2422072242409     115.02       26.7
  0.000479005 1.5673828125     -7.769     -8.852 11.7777444784645     115.02       26.7
    0.000658     1.5625     -3.146      4.614 5.58447061054134     115.02       26.7
    0.000904     1.5625      4.566     21.461 21.9413508472017     115.02       26.7
    0.001242 1.5966796875     13.326     40.254 42.4024385147836     115.02       26.7
    0.001706 1.572265625     18.151     59.599 62.3016821763265     115.02       26.7
    0.002344 1.572265625     23.556     76.045 79.6098433675133     115.02       26.7
    0.003221 1.58203125      28.26     90.447 94.7591019849808     115.02       26.7
    0.004424 1.5673828125     32.174    102.688 107.610369481756     115.02       26.7
    0.006078 1.572265625     35.939    112.298 117.908661789539     115.02       26.7
    0.008351 1.552734375     40.082    118.705 125.289439894191     115.02       26.7
    0.011472 1.5576171875     41.326    125.967 132.572709729416     115.02       26.7
    0.015761 1.5576171875     42.613     129.24 136.083964408008     115.02       26.7
    0.021653     1.5625     43.482    133.819 140.706108911447     115.02       26.7
    0.029747 1.552734375     43.546     134.99 141.839889368259     115.02       26.7
    0.040867 1.552734375     44.501    135.591 142.706896406586     115.02       26.7
    0.056144 1.54296875     44.534    135.842 142.955678865864     115.02       26.7
    0.077132 1.5478515625     46.025    136.491 144.04198591383     115.02       26.7
    0.105966     1.5625     44.327    137.176 144.1601120456     115.02       26.7
    0.145579 1.572265625     45.494    136.188 143.585777081158     115.02       26.7
         0.2     1.5625     45.036    137.479 144.667607766908     115.02       26.7
