          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.6455078125    -15.235    -27.082 31.0731387053191     219.97      23.98
  2.8822E-005 1.62109375    -14.321    -29.591 32.8742805548654     220.05      23.62
  4.1535E-005 1.630859375    -11.981    -28.135 30.5797741325864     220.03       23.7
  5.9856E-005   1.640625    -13.749    -25.992 29.404405537266     219.99      23.82
  8.6258E-005   1.640625    -11.841    -27.478 29.9207246737107     220.04      23.58
  0.000124305 1.6455078125    -13.482    -25.693 29.0154195730477     219.99      23.83
  0.000179135 1.650390625    -11.856    -25.489 28.1114541957544     219.99      23.79
  0.00025815 1.6552734375     -11.17    -23.618 26.1262095222403     219.99       23.8
  0.000372018 1.6552734375     -12.09    -22.579 25.6120936473378     219.98      23.79
    0.000536 1.6552734375     -9.846    -21.147 23.3267941432165     219.97          0
    0.000773 1.6552734375     -7.825    -18.151 19.7658651720586     219.99      23.71
    0.001113 1.66015625     -7.247     -13.01 14.8922499643271     220.06          0
    0.001604 1.66015625      -4.92     -6.292 7.987218790042     219.96      23.88
    0.002312 1.66015625     -0.998      1.506 1.80666543665395        220      23.69
    0.003332 1.66015625      4.497      8.989 10.0511258075899     220.05      23.51
    0.004802 1.6552734375      6.596      20.15 21.202115837812     220.02      23.56
     0.00692 1.66015625     10.204     30.318 31.9891034572712     219.95      23.86
    0.009972 1.66015625     14.839     39.878 42.5493925338541     220.05      23.44
    0.014371 1.66015625     17.238     45.505 48.6605966773939     219.98          0
     0.02071 1.66015625     18.703     51.991 55.252749162372     219.96      23.79
    0.029845 1.66015625     19.162     56.234 59.4091322946229     219.96      23.79
    0.043009 1.6650390625     21.312     59.104 62.8290073135013     220.01      23.52
    0.061979 1.669921875     23.044     63.022 67.1028942743903     220.03      23.53
    0.089318 1.6748046875     19.868      64.51 67.5002038811736     220.02      23.58
    0.128716 1.6748046875     22.461     65.836 69.5620256821206     220.06       23.4
    0.185491  1.6796875     23.106     64.651 68.6559468436639     219.94       23.8
     0.26731  1.6796875      20.08     65.386 68.3998201459624     219.98          0
    0.385218  1.6796875     22.796     63.814 67.7634430353122     219.99      23.62
       0.555  1.6796875     24.357     64.006 68.4838045453084     220.04      23.42
         0.8  1.6796875     24.436     63.356 67.9050869375778     220.01       23.5
