          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.572265625    -34.837      6.777 35.4900591433714         90      31.24
  2.7476E-005 1.572265625    -33.061      7.208 33.8376267637079         90      31.24
  3.7748E-005 1.572265625    -32.012      6.975 32.7630702010663         90      31.24
  5.1859E-005 1.5673828125    -30.379      6.495 31.0655543327332         90      31.24
  7.1245E-005 1.572265625    -27.402      6.571 28.1788510234183         90      31.24
  9.7878E-005 1.572265625    -24.141      6.295 24.9482445474627         90      31.24
  0.000134467 1.572265625     -18.96      4.698 19.5333766666186         90      31.24
  0.000184734 1.572265625    -12.847      4.079 13.4790077527984         90      31.24
  0.000253792 1.5673828125     -6.216      2.941 6.87663704146147         90      31.24
  0.000348666 1.572265625      2.539      2.368 3.47187917416491         90      31.24
  0.000479005 1.572265625     11.386      0.858 11.4182818322198         90      31.24
    0.000658 1.572265625     21.404   -0.36075 21.407039883237         90      31.24
    0.000904 1.572265625      32.41     -1.601 32.4495192722481         90      31.24
    0.001242 1.572265625     41.577      -2.46 41.649712231899         90      31.24
    0.001706 1.572265625     50.301     -3.735 50.4394768608874         90      31.24
    0.002344 1.572265625     57.876     -3.879 58.0058446796528         90      31.24
    0.003221 1.572265625     63.735     -4.244 63.8761439114792         90      31.24
    0.004424 1.572265625     68.971     -4.977 69.1503389001095         90      31.24
    0.006078 1.572265625     73.272     -4.997 73.4421949086491         90      31.24
    0.008351 1.572265625     76.198     -4.895 76.3550668194325         90      31.24
    0.011472 1.5673828125     78.377     -5.607 78.5773031988245         90      31.24
    0.015761 1.572265625     80.151       -5.4 80.3327006952959         90      31.24
    0.021653 1.5673828125     81.141     -5.658 81.3380282832083         90      31.24
    0.029747 1.572265625      81.01     -5.576 81.2016740960431         90      31.24
    0.040867 1.572265625     81.638     -5.635 81.8322446777552         90      31.24
    0.056144 1.572265625     82.495     -6.093 82.7197054757813         90      31.24
    0.077132 1.572265625     81.042     -5.354 81.2186621411606         90      31.24
    0.105966 1.572265625      81.39     -5.686 81.5883735344687         90      31.24
    0.145579 1.572265625      81.74     -5.228 81.9070179166596         90      31.24
         0.2 1.572265625     81.358     -5.388 81.5362171553231         90      31.24
