          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.8896484375    -35.449      3.487 35.6200894159462      94.99      31.67
  2.7476E-005 1.904296875    -33.785      3.186 33.9348909089156      94.99      31.67
  3.7748E-005 1.9287109375    -32.235      3.093 32.383049177      94.99      31.67
  5.1859E-005 1.904296875    -30.844      3.323 31.0224864412896      94.99      31.67
  7.1245E-005 1.9091796875    -28.228      3.067 28.3941274386096      94.99      31.67
  9.7878E-005 1.8994140625    -23.505       3.93 23.8312803894377      94.99      31.67
  0.000134467 1.884765625    -18.831      2.869 19.0482997141477      94.99      31.67
  0.000184734  1.9140625    -12.455      2.534 12.7101605418657      94.99      31.67
  0.000253792 1.89453125     -5.077      2.206 5.53555462442563      94.99      31.67
  0.000348666 1.884765625      3.758      1.451 4.02839484162116      94.99      31.67
  0.000479005 1.904296875     13.693      1.269 13.7516766250519      94.99      31.67
    0.000658 1.884765625     22.889      1.131 22.9169256664152      94.99      31.67
    0.000904 1.9091796875     33.871      1.033 33.8867485899725      94.99      31.67
    0.001242 1.89453125     43.463      1.152 43.4782643742825      94.99      31.67
    0.001706 1.89453125     51.437      1.244 51.4520408244416      94.99      31.67
    0.002344 1.89453125     58.838      1.611 58.8600506710621      94.99      31.67
    0.003221 1.904296875     65.094      1.869 65.1208261388014      94.99      31.67
    0.004424 1.89453125     70.428      1.006 70.4351845315961      94.99      31.67
    0.006078 1.923828125     73.887      2.183 73.9192414598527      94.99      31.67
    0.008351 1.8896484375     77.599      2.359 77.6348483736524      94.99      31.67
    0.011472 1.904296875     79.003       2.93 79.0573140765609      94.99      31.67
    0.015761 1.884765625     80.592      2.209 80.622268294808      94.99      31.67
    0.021653 1.89453125     81.506      2.485 81.543873227852      94.99      31.67
    0.029747 1.89453125     82.554      2.564 82.593807346556      94.99      31.67
    0.040867 1.9287109375     81.192      2.887 81.2433113123782      94.99      31.67
    0.056144 1.9091796875      82.74      3.304 82.8059419124014      94.99      31.67
    0.077132 1.9091796875     82.058      2.768 82.104672144769      94.99      31.67
    0.105966 1.89453125     81.969      2.582 82.0096560473216      94.99      31.67
    0.145579  1.9140625     82.335      2.977 82.3888023580875      94.99      31.67
         0.2 1.884765625     82.388      2.452 82.424479664721      94.99      31.67
