          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005     1.5625    -24.825    -54.968 60.3138595100662      84.98      25.01
  2.7476E-005 1.552734375    -24.379    -53.601 58.8846571018292      84.98      25.01
  3.7748E-005 1.552734375    -25.666    -51.235 57.3041776923812      84.98      25.01
  5.1859E-005 1.552734375    -23.187    -47.359 52.7305589767452      84.98      25.01
  7.1245E-005 1.572265625    -20.628    -43.645 48.2742209569455      84.98      25.01
  9.7878E-005 1.552734375    -17.516    -36.028 40.06029256009      84.98      25.01
  0.000134467 1.5576171875     -15.52    -28.263 32.2438764573989      84.98      25.01
  0.000184734 1.5576171875    -11.455    -17.804 21.1707213150615      84.98      25.01
  0.000253792 1.552734375     -6.374     -6.035 8.77776173064637      84.98      25.01
  0.000348666 1.5576171875   0.046819     10.125 10.1251082472614      84.98      25.01
  0.000479005 1.5576171875          5      25.08 25.5735488346846      84.98      25.01
    0.000658 1.552734375     11.241     41.275 42.7783322021792      84.98      25.01
    0.000904 1.5576171875      17.04     57.911 60.3659301344724      84.98      25.01
    0.001242 1.5576171875     21.528     73.861 76.9344013104671      84.98      25.01
    0.001706 1.5576171875     26.763     87.651 91.6458180715301      84.98      25.01
    0.002344 1.5576171875     29.556     99.514 103.810371986618      84.98      25.01
    0.003221 1.5576171875     32.215    110.766 115.355593626837      84.98      25.01
    0.004424 1.5576171875     34.911    116.414 121.535991858379      84.98      25.01
    0.006078 1.5576171875     36.266    124.297 129.479600574762      84.98      25.01
    0.008351 1.5576171875     38.872    128.753 134.493001278877      84.98      25.01
    0.011472 1.552734375     38.935     131.72 137.353895558153      84.98      25.01
    0.015761 1.552734375     38.409    133.247 138.672327051939      84.98      25.01
    0.021653 1.552734375     40.139    134.323 140.192038468666      84.98      25.01
    0.029747 1.552734375     39.871    137.166 142.843299447331      84.98      25.01
    0.040867 1.552734375     42.151    137.493 143.809011713453      84.98      25.01
    0.056144 1.552734375     40.862    135.391 141.422862101571      84.98      25.01
    0.077132 1.552734375     40.184    134.426 140.303611257872      84.98      25.01
    0.105966 1.552734375     40.586    135.596 141.539742164524      84.98      25.01
    0.145579 1.552734375     39.691    135.555 141.246357496397      84.98      25.01
         0.2 1.5478515625      40.93    135.389 141.440610225635      84.98      25.01
