          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.5087890625    -17.569    -28.847 33.776014714587     205.03      23.15
  2.8822E-005 1.494140625    -15.388    -28.861 32.707000244596     205.02       23.2
  4.1535E-005 1.494140625    -15.542    -28.498 32.4605879182741     204.96       23.4
  5.9856E-005 1.4990234375     -15.62    -28.187 32.2256321737837        205      23.16
  8.6258E-005 1.50390625    -15.907    -27.991 32.1951662520944     204.97      23.32
  0.000124305 1.5087890625    -15.763    -27.536 31.7285906557477     205.01      23.14
  0.000179135 1.5087890625    -13.843     -26.18 29.6145411749026     204.97      23.32
  0.00025815 1.5087890625    -15.004    -25.387 29.489316455286     204.99      23.21
  0.000372018 1.5087890625    -13.518    -21.953 25.7812050339002        205      23.15
    0.000536 1.513671875    -11.873    -19.456 22.7926318138121        205      23.19
    0.000773 1.513671875    -11.885    -15.611 19.6203095286491     205.04      23.06
    0.001113 1.513671875     -8.939    -10.588 13.8568201619275        205      23.26
    0.001604 1.513671875     -4.923     -2.046 5.33123297183682     204.98      23.27
    0.002312 1.5185546875  -0.286608      5.219 5.22686379635666     204.96      23.27
    0.003332 1.5185546875      3.775     15.388 15.8442787466012     205.05      22.96
    0.004802  1.5234375      9.876     23.069 25.0941056226358     204.97      23.21
     0.00692  1.5234375     14.484     34.166 37.1093224405944     204.95      23.29
    0.009972  1.5234375      19.36     44.468 48.4996146788817     204.95          0
    0.014371  1.5234375     21.269     49.421 53.8033976808157        205      23.07
     0.02071  1.5234375     24.259     54.761 59.8937910137603     205.01      23.09
    0.029845 1.5283203125     26.084     60.563 65.9412770956098     204.98      23.17
    0.043009 1.5283203125     26.836     64.196 69.5794316734479     205.05          0
    0.061979 1.5283203125     29.523     64.908 71.3067738226881     204.99      23.13
    0.089318  1.5234375      30.57     68.333 74.8593600627203        205      23.09
    0.128716 1.5283203125     29.531     65.825 72.1457593071138     204.99      23.12
    0.185491 1.5283203125     28.715     67.657 73.4984413032004     204.99      23.13
     0.26731 1.5283203125     28.626      67.02 72.8774881290512     205.01      23.07
    0.385218 1.5283203125     27.942     67.723 73.2609042600486     205.02      22.98
       0.555 1.5283203125     28.814     65.689 71.7306860206983     204.96      23.18
         0.8 1.5283203125      28.39     68.682 74.3182966973813     205.01      23.04
