          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.591796875    -34.137     -22.86 41.0842350421667      80.01      11.74
  2.7476E-005 1.591796875    -30.953    -21.461 37.665139452815      80.01      11.74
  3.7748E-005 1.5966796875    -30.772    -19.981 36.6900033387843      80.01      11.74
  5.1859E-005 1.5966796875    -28.724    -18.579 34.2088792128593      80.01      11.74
  7.1245E-005 1.5966796875    -24.841    -16.281 29.7009468199248      80.01      11.74
  9.7878E-005 1.5966796875    -21.043    -13.317 24.9028178726826      80.01      11.74
  0.000134467  1.6015625    -15.586     -8.932 17.9639644844895      80.01      11.74
  0.000184734  1.6015625     -9.199     -4.112 10.0762167999701      80.01      11.74
  0.000253792  1.6015625      -2.48      1.594 2.94809022928404      80.01      11.74
  0.000348666  1.6015625      5.894      7.716 9.7095773337463      80.01      11.74
  0.000479005 1.6064453125      14.87     15.033 21.1449282098568      80.01      11.74
    0.000658 1.6064453125      23.58      22.52 32.6062386668564      80.01      11.74
    0.000904 1.6064453125     33.498     29.382 44.5580287714796      80.01      11.74
    0.001242 1.6064453125     40.215     35.928 53.9265000625852      80.01      11.74
    0.001706 1.6064453125     47.442     41.055 62.7395918778565      80.01      11.74
    0.002344 1.6064453125     53.152     45.953 70.2624601974625      80.01      11.74
    0.003221 1.6064453125     56.997     49.738 75.6473836494032      80.01      11.74
    0.004424 1.6064453125     61.398     53.804 81.6369084421991      80.01      11.74
    0.006078  1.6015625     64.126     55.975 85.1195894080793      80.01      11.74
    0.008351 1.6064453125     66.722     57.598 88.1439441368492      80.01      11.74
    0.011472  1.6015625     67.938     59.617 90.3867165738418      80.01      11.74
    0.015761  1.6015625     68.686      60.23 91.3532675715543      80.01      11.74
    0.021653  1.6015625     68.452     60.416 91.3004346101375      80.01      11.74
    0.029747 1.6064453125     69.161     60.577 91.9392019217048      80.01      11.74
    0.040867 1.6064453125     69.109     61.163 92.2874121968971      80.01      11.74
    0.056144 1.6064453125     69.509     61.043 92.5081019695032      80.01      11.74
    0.077132 1.611328125      68.57     61.371 92.023065266269      80.01      11.74
    0.105966 1.611328125     69.256     61.848 92.8524024460326      80.01      11.74
    0.145579 1.611328125     69.564     61.198 92.6517420235583      80.01      11.74
         0.2 1.6064453125     69.164     62.128 92.9706796791332      80.01      11.74
