          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 4.423828125      3.157    -17.876 18.1526313519556     200.02      23.59
  2.8141E-005 4.4091796875      3.196    -17.873 18.1565014526478        200      23.63
  3.9596E-005 4.4189453125      3.491    -18.821 19.1420250234922     200.02      23.56
  5.5714E-005 4.423828125        2.9    -17.417 17.6567802557544     199.95      23.81
  7.8393E-005 4.43359375       3.15    -18.164 18.4351131268566     200.01      23.52
  0.000110303 4.4384765625      2.762    -17.968 18.1790447493811     200.02       23.5
  0.000155202 4.443359375      3.274    -16.744 17.0610847251867     200.02      23.47
  0.000218378 4.4482421875      2.225    -15.948 16.1024634450757     199.96      23.66
  0.000307271 4.4482421875      2.267    -15.048 15.2178051308328     200.03      23.41
  0.000432347 4.4580078125      2.431    -13.329 13.548874565808     200.06      23.36
    0.000608 4.4580078125      1.596    -11.864 11.9708693084504     200.02      23.45
    0.000856 4.462890625      1.675    -10.306 10.4412289027681     199.98       23.6
    0.001204 4.4677734375      1.434     -6.179 6.34321661304421     199.98          0
    0.001695 4.4677734375      0.541     -1.789 1.86901096840013     199.99      23.58
    0.002384 4.4775390625     -0.541       2.41 2.46997591081371     200.03      23.38
    0.003355 4.482421875     -1.573      8.792 8.93160640646463        200      23.47
    0.004721 4.482421875     -2.454     14.691 14.8945492378924     200.05      23.32
    0.006642 4.4873046875     -4.096     21.084 21.478181301032        200      23.43
    0.009346  4.4921875     -5.999     28.055 28.6892144542161     199.98      23.51
    0.013151 4.4970703125      -7.07     34.519 35.2355823139054     199.97      23.55
    0.018504 4.501953125     -9.138     40.245 41.2693962761754     200.03      23.36
    0.026036 4.5068359375     -9.919     46.451 47.4982311460122     200.04       23.3
    0.036634 4.51171875    -11.295     49.877 51.1399271997917     200.02      23.31
    0.051546 4.5166015625     -11.01     53.509 54.6299659619151     200.03      23.29
    0.072528 4.5166015625    -10.142     54.841 55.7709193487072        200      23.42
     0.10205 4.521484375     -10.18     55.628 56.5518061957353     200.03      23.31
    0.143591 4.521484375    -12.108     55.276 56.5865694312705     200.05      23.23
     0.20204 4.5263671875    -12.236      55.56 56.8914167164081        200      23.41
    0.284282 4.541015625    -12.556     55.446 56.8499081089847     200.02      23.28
         0.4 4.5458984375    -13.204      54.76 56.3294169684012     199.97      23.43
