[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=2048
NSC=2048
FR=56.210000
GAIN=4.974204
D0=0.05
D1=5E-006
D2=1.2E-005
D3=2.5E-005
D4=1E-005
D5=0.00322052405512177
D6=0.0006
D7=0.001
D8=0.001
D9=0.05
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=09.09.2024
TIMEWR=11:07:32
DATESTA=09.09.2024
TIMESTA=11:05:31
DATEEND=09.09.2024
TIMEEND=11:07:32
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=155.00
_ITC_R1=156.51
_ITC_R2=154.92
_ITC_R3=  0.00
_ITC_R4=  1.51
_ITC_V= 14.13
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.21000000
_FR_SYNT=526.21000000
_TRIMLEV=1.767578125
_DATE=09.09.2024
_TIME=10:33:54
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
-0.0008639  0.0005175
-0.0011092  0.0004518
-0.0013085  0.0005480
-0.0015405  0.0007024
-0.0017077  0.0007945
-0.0018917  0.0008321
-0.0019253  0.0009653
-0.0019756  0.0010239
-0.0020266  0.0010621
-0.0019402  0.0010106
-0.0019224  0.0009781
-0.0019626  0.0008857
-0.0017742  0.0008493
-0.0017552  0.0008722
-0.0017291  0.0008312
-0.0015727  0.0006794
-0.0013538  0.0007386
-0.0012631  0.0008011
-0.0012112  0.0009678
-0.0012403  0.0010726
-0.0013429  0.0012362
-0.0014527  0.0012100
-0.0016428  0.0011932
-0.0017795  0.0010378
-0.0020331  0.0008660
-0.0021077  0.0007509
-0.0021561  0.0006439
-0.0023738  0.0006730
-0.0024341  0.0008377
-0.0024892  0.0009794
-0.0025670  0.0012183
-0.0026999  0.0013570
-0.0027131  0.0013701
-0.0028554  0.0013380
-0.0028232  0.0012303
-0.0027824  0.0010580
-0.0026319  0.0008106
-0.0025764  0.0006853
-0.0025642  0.0004819
-0.0025457  0.0003128
-0.0025845  0.0001468
-0.0028120 -0.0001230
-0.0028717 -0.0003122
-0.0028976 -0.0006435
-0.0029308 -0.0009139
-0.0027968 -0.0010419
-0.0025383 -0.0011273
-0.0023434 -0.0011490
-0.0021496 -0.0010185
-0.0019948 -0.0008654
-0.0018922 -0.0007442
-0.0019597 -0.0006398
-0.0019309 -0.0005389
-0.0019856 -0.0004668
-0.0019089 -0.0003383
-0.0018027 -0.0002938
-0.0016271 -0.0001429
-0.0014207 -0.0000033
-0.0011833  0.0002137
-0.0008049  0.0003758
-0.0006288  0.0006251
-0.0003739  0.0007340
-0.0001877  0.0009090
 0.0000337  0.0009825
 0.0001337  0.0008915
 0.0002240  0.0008135
 0.0003489  0.0007202
 0.0003623  0.0006499
 0.0004978  0.0005737
 0.0005667  0.0006320
 0.0005037  0.0007267
 0.0005634  0.0008317
 0.0005385  0.0009640
 0.0005625  0.0010711
 0.0005560  0.0010296
 0.0004931  0.0009869
 0.0003690  0.0009321
 0.0003136  0.0007503
 0.0002027  0.0005978
 0.0000345  0.0005461
-0.0000852  0.0006059
-0.0004037  0.0006302
-0.0007155  0.0006872
-0.0010376  0.0007400
-0.0014084  0.0005839
-0.0017124  0.0002990
-0.0018443 -0.0000804
-0.0018635 -0.0004823
-0.0018608 -0.0006994
-0.0017003 -0.0009408
-0.0016235 -0.0009040
-0.0015115 -0.0008187
-0.0015706 -0.0006456
-0.0016313 -0.0005490
-0.0016940 -0.0004994
-0.0016722 -0.0004851
