          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.6650390625     -31.33      8.719 32.5206067132826      79.92      29.59
  2.7863E-005 1.66015625     -30.69      8.394 31.8172176030526      79.92      29.59
  3.8818E-005 1.66015625    -27.849        8.8 29.2062801636908      79.92      29.59
  5.408E-005 1.66015625    -24.372      7.049 25.3709043000048      79.92      29.59
  7.5343E-005 1.6650390625    -20.742      6.722 21.8040328379866      79.92      29.59
  0.000104965 1.66015625    -16.671      5.288 17.4895736082959      79.92      29.59
  0.000146234 1.6650390625    -10.415      5.077 11.5865505652027      79.92      29.59
  0.000203729 1.6650390625     -3.433      2.958 4.53158393941898      79.92      29.59
  0.000283828 1.6650390625      4.438      1.032 4.55640955139022      79.92      29.59
  0.00039542 1.6650390625     14.078     -0.672 14.0940295160752      79.92      29.59
    0.000551 1.6650390625     24.162     -2.268 24.2682110589141      79.92      29.59
    0.000767 1.6650390625     34.211     -4.429 34.4965007210876      79.92      29.59
    0.001069 1.6650390625     43.402     -5.785 43.7858405080912      79.92      29.59
     0.00149 1.6650390625     51.195     -7.398 51.7267670456989      79.92      29.59
    0.002075 1.669921875     57.287     -9.324 58.0408248132295      79.92      29.59
    0.002891 1.66015625     63.575     -9.292 64.250462169544      79.92      29.59
    0.004028 1.66015625      67.93     -9.721 68.6220281032264      79.92      29.59
    0.005612 1.6650390625     71.954    -10.119 72.6620415141221      79.92      29.59
    0.007818 1.66015625     73.937     -10.84 74.727408418866      79.92      29.59
    0.010892 1.66015625     76.374    -11.233 77.1956486144135      79.92      29.59
    0.015174 1.66015625     76.739    -11.195 77.5512871975701      79.92      29.59
     0.02114 1.6650390625     76.907    -11.486 77.7599822852346      79.92      29.59
    0.029451 1.66015625     77.649    -10.795 78.3957857668383      79.92      29.59
     0.04103 1.66015625     77.452    -11.355 78.2799356731979      79.92      29.59
    0.057162 1.66015625     77.409    -10.904 78.1732083069385      79.92      29.59
    0.079636 1.669921875     78.382    -11.142 79.1699569786418      79.92      29.59
    0.110946 1.669921875     77.508    -11.408 78.3430439030805      79.92      29.59
    0.154566 1.669921875     77.627    -11.563 78.4834638506737      79.92      29.59
    0.215337 1.6650390625     78.036    -11.881 78.9352611764856      79.92      29.59
         0.3 1.6748046875     78.269    -10.743 79.0028379869989      79.92      29.59
