          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.7138671875    -27.175    -44.245 51.9239891572287      95.03      34.94
  2.7689E-005 1.6650390625    -26.264    -42.804 50.2193201069071      95.03      34.94
  3.8333E-005 1.66015625     -26.22    -41.125 48.7724720000945      95.03      34.94
  5.307E-005 1.6650390625    -24.223    -39.778 46.5729858716402      95.03      34.94
  7.3472E-005 1.66015625    -22.952    -38.429 44.7613934657982      95.03      34.94
  0.000101717 1.66015625     -22.16    -32.862 39.6355477318026      95.03      34.94
  0.000140821 1.66015625    -19.719    -31.584 37.2342317901149      95.03      34.94
  0.000194957 1.6650390625    -15.752    -23.216 28.0554479557893      95.03      34.94
  0.000269906 1.6650390625    -11.302    -17.507 20.8381921720671      95.03      34.94
  0.000373667 1.6650390625     -8.233     -8.043 11.5096541216494      95.03      34.94
    0.000517 1.6552734375     -2.126      1.776 2.7702079344338      95.03      34.94
    0.000716 1.66015625      2.726     12.758 13.0459817568476      95.03      34.94
    0.000992 1.6552734375     10.053     27.819 29.5797155158734      95.03      34.94
    0.001373 1.66015625     18.146     41.725 45.5000323186698      95.03      34.94
      0.0019 1.66015625     23.873     51.333 56.6126930820289      95.03      34.94
    0.002631 1.66015625     29.259     62.367 68.8892718062835      95.03      34.94
    0.003642 1.66015625     34.102     73.281 80.8272934410153      95.03      34.94
    0.005043 1.6552734375     37.015     79.404 87.6076791211821      95.03      34.94
    0.006981 1.66015625     39.569     86.961 95.540155337952      95.03      34.94
    0.009665 1.6552734375     42.151     91.497 100.739306181847      95.03      34.94
    0.013381 1.6552734375     44.673     96.774 106.587447689679      95.03      34.94
    0.018525 1.66015625     45.611     99.627 109.57144906407      95.03      34.94
    0.025647 1.66015625     46.214     99.086 109.333294069099      95.03      34.94
    0.035506 1.6552734375     44.879     100.97 110.494640327031      95.03      34.94
    0.049156 1.6552734375     47.439    101.449 111.992670840551      95.03      34.94
    0.068053 1.6552734375     48.048    103.983 114.547259212082      95.03      34.94
    0.094215 1.66015625     46.753    102.601 112.751089617795      95.03      34.94
    0.130435 1.6552734375     46.993    101.623 111.962387336105      95.03      34.94
    0.180579 1.66015625     46.542    102.647 112.705653686938      95.03      34.94
        0.25 1.6552734375     46.692    100.666 110.967501638993      95.03      34.94
