          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005  1.7578125    -18.476    -41.601 45.5192901636218     114.98      24.77
  2.7689E-005 1.8896484375      -16.3    -40.111 43.2964469789381     114.98      24.77
  3.8333E-005      1.875     -18.57     -40.31 44.3817642731787     114.98      24.77
  5.307E-005 1.923828125    -16.488    -36.824 40.3467609604538     114.98      24.77
  7.3472E-005 1.8798828125    -16.138    -36.616 40.0145785933077     114.98      24.77
  0.000101717 1.8798828125    -16.392    -31.811 35.7859942575304     114.98      24.77
  0.000140821 2.0361328125    -11.756    -29.065 31.3524761542051     114.98      24.77
  0.000194957  2.3046875    -11.972    -22.973 25.9053568398507     114.98      24.77
  0.000269906 1.9873046875     -8.599    -16.845 18.9128746096409     114.98      24.77
  0.000373667 1.9384765625     -7.141    -10.805 12.951521377815     114.98      24.77
    0.000517 2.16796875     -2.686  -0.118856 2.68862841403121     114.98      24.77
    0.000716 1.9677734375      2.121      9.617 9.84811301722315     114.98      24.77
    0.000992 1.943359375      6.881     23.309 24.3034491790774     114.98      24.77
    0.001373 1.923828125     11.807     35.261 37.1852574281798     114.98      24.77
      0.0019 2.001953125     16.944     46.909 49.8753788657289     114.98      24.77
    0.002631 2.333984375     23.528     63.842 68.0394572876651     114.98      24.77
    0.003642 2.0068359375     25.738     72.053 76.5119562748202     114.98      24.77
    0.005043 1.9677734375     27.889     77.232 82.1132032318798     114.98      24.77
    0.006981 1.9482421875     28.022     83.637 88.2064637824236     114.98      24.77
    0.009665 1.9287109375     31.183     86.025 91.502350319541     114.98      24.77
    0.013381 1.8896484375     30.211      91.05 95.9312619587588     114.98      24.77
    0.018525 1.8896484375     35.218      94.08 100.455731165524     114.98      24.77
    0.025647 2.041015625     33.093     99.052 104.43392816992     114.98      24.77
    0.035506  1.9140625      33.15     96.605 102.134462964271     114.98      24.77
    0.049156 1.9091796875     33.626     98.249 103.843988160124     114.98      24.77
    0.068053 1.9189453125     34.743     97.501 103.506140156031     114.98      24.77
    0.094215 1.8994140625     34.892     97.469 103.52612049623     114.98      24.77
    0.130435 1.89453125     35.802     99.797 106.02464059359     114.98      24.77
    0.180579  1.9140625     35.097     97.115 103.262396999101     114.98      24.77
        0.25 1.8896484375     36.667     95.607 102.397106101686     114.98      24.77
