          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.7138671875        6.2    -12.524 13.9746404604913     160.06      21.57
  2.7476E-005 1.6943359375      6.354    -11.827 13.4257679482404     160.03      21.63
  3.7748E-005 1.7041015625      5.502    -11.804 13.0233029604628        160      21.68
  5.1859E-005    1.71875      6.139    -11.965 13.4479941255192     159.98      21.81
  7.1245E-005 1.728515625      6.131    -11.645 13.1603642046867     159.97      21.82
  9.7878E-005 1.73828125       5.62    -11.148 12.4844825283229     160.02      21.66
  0.000134467 1.748046875      5.499    -10.839 12.15413189002        160       21.7
  0.000184734 1.7529296875      5.013    -10.504 11.6389082391778     160.02       21.6
  0.000253792 1.7626953125      4.987     -9.031 10.3164494861362     160.02          0
  0.000348666 1.767578125     -5.674    -13.566 14.7047826233508     159.99      21.62
  0.000479005 1.7724609375      -5.37    -12.488 13.5936398363352     159.97      21.78
    0.000658 1.77734375     -3.708     -8.465 9.24150902179942     160.05      21.45
    0.000904 1.7822265625     -2.436     -5.828 6.31661934898724     160.06      21.37
    0.001242 1.7919921875     -0.854     -0.883 1.22841564626962     160.03      21.46
    0.001706 1.7919921875      1.752      3.729 4.12006614024581     159.97       21.7
    0.002344 1.806640625      3.619      9.291 9.97094990459786        160      21.57
    0.003221 1.806640625      5.972     17.068 18.0826272427432     160.06      21.39
    0.004424 1.8115234375      9.401     24.391 26.1400015684774     160.01          0
    0.006078 1.81640625     11.279     30.833 32.8312310156046     159.98      21.63
    0.008351 1.81640625     13.039     37.872 40.0537626821751     160.07      21.26
    0.011472 1.81640625     15.725     44.592 47.2834229831132     160.01      21.49
    0.015761 1.826171875     17.391     49.471 52.4387902415759     160.03       21.4
    0.021653 1.8310546875     19.253     54.129 57.451080494626     159.91      21.79
    0.029747  1.8359375      20.65     57.507 61.1021893961256     159.99      21.53
    0.040867 1.8408203125     21.429     60.219 63.9181508024129     160.03          0
    0.056144 1.845703125     20.492      61.03 64.3784355510446     159.95          0
    0.077132 1.8505859375     21.359     61.595 65.1931814379387     160.05      21.29
    0.105966 1.85546875     21.127      61.84 65.349336102213     159.97      21.58
    0.145579 1.85546875     20.995      61.62 65.0984978705346        160      21.42
         0.2 1.8603515625     21.314     61.979 65.5414604429898     160.01      21.43
