          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.787109375    -11.353    -27.086 29.3690654430814     235.09      22.53
  2.8822E-005 1.7724609375    -12.777    -28.024 30.7992906574161     235.02      22.69
  4.1535E-005 1.7724609375    -12.256    -26.788 29.4585552938361        235      22.78
  5.9856E-005 1.7724609375    -10.772    -24.883 27.114565698163        235          0
  8.6258E-005 1.7724609375    -11.306    -24.461 26.9474703265446     235.05      22.44
  0.000124305 1.77734375    -10.592    -22.957 25.2826880097825     235.03      22.43
  0.000179135 1.77734375    -10.894    -24.422 26.7416027941483     235.04      22.34
  0.00025815 1.77734375    -10.368    -23.603 25.7797795374592     235.08      22.14
  0.000372018 1.77734375    -11.429    -21.953 24.7498737370517     235.03      22.26
    0.000536 1.7822265625    -10.075    -20.016 22.4086117597677     235.02      22.27
    0.000773 1.787109375     -6.918    -17.042 18.3926204767021     235.03      22.17
    0.001113 1.787109375     -8.817    -12.077 14.9530404266156     235.05      21.99
    0.001604 1.7919921875     -6.075     -5.798 8.3977633331739     235.09      21.77
    0.002312 1.7919921875     -1.179     -1.291 1.74834836345621     235.04      21.85
    0.003332 1.7919921875      3.665       6.39 7.36643231150603     235.08      21.72
    0.004802   1.796875       5.43     17.527 18.3488590653479     235.03      21.86
     0.00692   1.796875      9.891     27.475 29.201155901779     235.04          0
    0.009972 1.806640625     10.815     33.837 35.5233274623873     235.03      21.72
    0.014371 1.8017578125     12.402     42.129 43.9165372610364     235.04       21.6
     0.02071 1.806640625     16.318     45.704 48.5297098693161     235.02      21.61
    0.029845 1.8017578125     17.508     51.547 54.4391703922828     235.02      21.58
    0.043009 1.806640625     18.192     53.976 56.9592612311642     235.03      21.45
    0.061979 1.8115234375     19.905     55.923 59.3598429411669     235.02      21.41
    0.089318 1.8115234375     19.936     58.771 62.0602492502246     235.04      21.22
    0.128716 1.81640625     19.487     59.629 62.7324542003579     235.03      21.11
    0.185491 1.81640625     20.138     60.984 64.2229499478185     235.02      21.08
     0.26731 1.8212890625     17.612     58.876 61.4537705922102     235.03       20.9
    0.385218 1.826171875     19.071     59.477 62.4597195799021     235.04      20.76
       0.555 1.8310546875     20.008     61.289 64.4721768284583     235.03      20.58
         0.8  1.8359375     18.803     60.592 63.4424406292822     235.04      20.35
