          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.6064453125     -11.15    -34.618 36.3693335655192     200.01      22.72
  2.8822E-005 2.71484375    -10.584    -34.909 36.4782035878962     199.96      22.92
  4.1535E-005 2.7197265625    -11.215    -35.643 37.3657553650398     200.06      22.61
  5.9856E-005 2.7197265625    -10.647    -32.964 34.640783839284     200.01      22.72
  8.6258E-005 2.7294921875    -10.193    -32.582 34.1391853007655        200      22.78
  0.000124305 2.7294921875    -10.769    -31.503 33.2927975694444        200      22.74
  0.000179135 2.7294921875     -9.766    -32.159 33.6091659670394     200.03      22.62
  0.00025815 2.7294921875     -9.619    -29.593 31.1170501493956     199.99      22.77
  0.000372018   2.734375     -8.569    -25.795 27.1810556454307     200.02          0
    0.000536 2.7392578125     -8.424    -23.008 24.5016701471553     199.93      22.99
    0.000773 2.7392578125     -7.663    -19.275 20.742400873573     200.04          0
    0.001113 2.744140625     -4.647     -14.02 14.7700713945465     200.02      22.64
    0.001604 2.744140625     -3.202      -5.49 6.355541204335        200      22.73
    0.002312 2.744140625      -1.75      4.614 4.9347234978264     199.99      22.75
    0.003332 2.744140625      1.546     14.857 14.9372207923696      199.9      23.11
    0.004802 2.7490234375      3.423     27.702 27.912680505462        200      22.68
     0.00692 2.7490234375      6.784     39.922 40.4943050316955     199.99      22.75
    0.009972 2.7490234375      7.986     48.953 49.6001250502456     200.04      22.55
    0.014371 2.7490234375     10.099      56.06 56.9623858436425     199.97      22.79
     0.02071 2.7490234375     12.477     63.141 64.3619562319232     199.99      22.77
    0.029845 2.7490234375     10.949     67.168 68.0545430151434     199.97       22.8
    0.043009 2.75390625     12.341     72.719 73.75875027412     200.02      22.62
    0.061979 2.7490234375     13.945     74.848 76.1359713210517     200.02       22.7
    0.089318 2.7490234375     15.032     75.608 77.0878115398277        200      22.73
    0.128716 2.75390625     15.255     75.653 77.1757179040143     200.02      22.63
    0.185491 2.75390625     12.794     75.575 76.6502906778572        200      22.74
     0.26731 2.75390625     13.022     75.061 76.1821908650572     200.03       22.6
    0.385218 2.75390625     14.424      75.88 77.238760839361     200.01      22.72
       0.555 2.75390625     15.004     76.386 77.8456229469583     200.01      22.69
         0.8 2.7587890625     14.658     74.224 75.6575121187579     199.95       22.9
