          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.708984375    -18.919    -46.395 50.1041374139901      79.97      22.15
  2.7689E-005 2.705078125    -18.227    -44.805 48.3705649543191      79.97      22.15
  3.8333E-005 2.7001953125    -15.721    -42.057 44.8992326215048      79.97      22.15
  5.307E-005 2.7001953125    -16.294    -38.349 41.6670161758675      79.97      22.15
  7.3472E-005 2.7001953125    -14.255    -33.769 36.6544729330542      79.97      22.15
  0.000101717 2.6904296875    -12.662    -28.301 31.0044004134897      79.97      22.15
  0.000140821 2.6904296875     -9.928    -21.082 23.3027017317735      79.97      22.15
  0.000194957 2.6806640625     -6.923    -11.504 13.4264643521666      79.97      22.15
  0.000269906 2.67578125     -2.337      1.503 2.77859280931913      79.97      22.15
  0.000373667 2.6806640625      1.302     13.934 13.9946975672931      79.97      22.15
    0.000517 2.67578125      7.744     27.184 28.2655159514204      79.97      22.15
    0.000716 2.67578125     11.855     40.906 42.5892223573054      79.97      22.15
    0.000992 2.6708984375     15.882     54.488 56.7554408669336      79.97      22.15
    0.001373 2.6708984375     20.656     65.385 68.5701725315024      79.97      22.15
      0.0019 2.67578125     23.482     77.233 80.7238540519468      79.97      22.15
    0.002631 2.67578125     26.681     87.557 91.5319835358111      79.97      22.15
    0.003642 2.6708984375     29.344     95.997 100.381743086081      79.97      22.15
    0.005043 2.6708984375     31.515    100.468 105.294891846661      79.97      22.15
    0.006981 2.6708984375     33.141    104.881 109.992499935223      79.97      22.15
    0.009665 2.6708984375     34.301    109.137 114.40036437879      79.97      22.15
    0.013381 2.6708984375     35.756    111.865 117.440494553625      79.97      22.15
    0.018525 2.6708984375     35.344    113.505 118.880542398662      79.97      22.15
    0.025647 2.6708984375     35.255    113.667 119.008831243736      79.97      22.15
    0.035506 2.666015625     35.512     113.99 119.393560312104      79.97      22.15
    0.049156 2.6708984375     35.999    113.202 118.788134108588      79.97      22.15
    0.068053 2.6708984375     36.127    114.369 119.939269174028      79.97      22.15
    0.094215 2.666015625     36.474    114.679 120.339626545041      79.97      22.15
    0.130435 2.666015625     35.627    113.779 119.226439894849      79.97      22.15
    0.180579 2.6611328125     35.933    114.707 120.203478893084      79.97      22.15
        0.25 2.6611328125     34.428    115.028 120.069679636451      79.97      22.15
