          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.6455078125    -31.305    -62.257 69.6845540561178     115.01      26.74
  2.7476E-005 1.591796875     -31.06     -59.61 67.216632614257     115.01      26.74
  3.7748E-005 1.611328125    -29.763    -59.071 66.1454398277009     115.01      26.74
  5.1859E-005  1.6015625    -30.033    -57.487 64.8593575207155     115.01      26.74
  7.1245E-005 1.5869140625     -28.33    -55.596 62.3979496137493     115.01      26.74
  9.7878E-005  1.6015625    -27.445    -51.989 58.7884694987036     115.01      26.74
  0.000134467 1.591796875    -24.784    -46.592 52.7736782875706     115.01      26.74
  0.000184734 1.5966796875    -21.115    -39.627 44.9014738510887     115.01      26.74
  0.000253792 1.58203125     -17.69    -31.646 36.2547295673268     115.01      26.74
  0.000348666 1.591796875    -13.235    -22.139 25.7934205951828     115.01      26.74
  0.000479005 1.669921875    -10.354     -9.381 13.9717027237198     115.01      26.74
    0.000658 1.5966796875     -2.404       6.09 6.54731364759624     115.01      26.74
    0.000904 1.611328125      4.934     22.515 23.0492859108477     115.01      26.74
    0.001242 1.6064453125     12.987     39.677 41.7483712017607     115.01      26.74
    0.001706 1.6455078125     19.894      56.08 59.5040976404146     115.01      26.74
    0.002344 1.66015625     28.228     74.744 79.8967178299584     115.01      26.74
    0.003221 1.6162109375     32.479     87.851 93.662605355606     115.01      26.74
    0.004424 1.611328125     38.133     98.826 105.927824319203     115.01      26.74
    0.006078 1.611328125     40.504    109.158 116.430421196524     115.01      26.74
    0.008351  1.6015625     44.604    115.951 124.23425943354     115.01      26.74
    0.011472 1.689453125     45.773    123.569 131.774296772929     115.01      26.74
    0.015761 1.5966796875     48.462    127.928 136.799629487802     115.01      26.74
    0.021653 1.611328125     50.771     131.76 141.203371209755     115.01      26.74
    0.029747   1.640625     49.662     132.52 141.519838340778     115.01      26.74
    0.040867 1.6064453125     50.489    133.237 142.482410458274     115.01      26.74
    0.056144 1.6064453125     50.146    134.063 143.134584517509     115.01      26.74
    0.077132 1.6064453125     51.397    135.346 144.776349328887     115.01      26.74
    0.105966 1.5771484375     50.354    135.029 144.11230397506     115.01      26.74
    0.145579 1.591796875     49.465    133.141 142.032785320855     115.01      26.74
         0.2 1.6162109375     50.893    133.219 142.609254292981     115.01      26.74
