[PARAMETERS]
DW=1E-007
TAU=0.0001
TD=4096
BS=4096
NS=128
NSC=128
FR=56.260000
GAIN=4.974204
D0=0.25
D1=9E-006
D2=1.5E-005
D3=2.5E-005
D4=1E-005
D5=0.0366336622628286
D6=0.0006
D7=0.001
D8=0.001
D9=0.25
C0=1
SEGTD=0
SEGOFF=0
SEGNUM=0
[ADDITIONAL]
PPFILE=ZG_three_T1_solid.PC
DATEWR=10.09.2024
TIMEWR=13:55:29
DATESTA=10.09.2024
TIMESTA=13:54:50
DATEEND=10.09.2024
TIMEEND=13:55:27
CURR_Z0=0
CURR_Z1=1
TE=-1
[VARIABLES]
_USER=Measurements
_EMAIL_F=7NMR.NMR-270-ijs.si
_ITC_H=1
_ITC_R0=200.00
_ITC_R1=200.03
_ITC_R2=200.30
_ITC_R3=  0.00
_ITC_R4=  0.03
_ITC_V= 22.68
_ITC_X=X0A1C1S00H1
_FW=100
_ORIENT=?
_THETA=0
_TITLE=?
_DESCR1=?
_DESCR2=?
_FR_LARM=56.26000000
_FR_SYNT=526.26000000
_TRIMLEV=1.5576171875
_DATE=10.09.2024
_TIME=13:41:24
_ITC_DIR=I2
[PPFILE]
; three pulses for T_1 experiment

DELAY 1m
PULSE [GT] 3u
PULSE [PHL3,GT] D2
DELAY D5-3u
PULSE [GT] 3u
PULSE [PHL1,GT] D1
DELAY TAU-3u
PULSE [GT] 3u
PULSE [PHL2,GT] D1
DELAY TAU-D3
PULSE [TR] 1u+DW
DELAY D9
STOP

PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y] [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
PHL 2 [+Y] [-Y] [-Y] [+Y] [-X] [+X] [+X] [-X] [+X] [-X] [-X] [+X] [-Y] [+Y] [+Y] [-Y]
PHL 3 [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [+X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] [-X] 
[-X] [-X] [-X] [-X]
!RLS +X-X+X-X+Y-Y+Y-Y-X+X-X+X-Y+Y-Y+Y

;PHL 1 [+X] [-X] [+X] [-X]
;PHL 2 [+Y] [-Y] [-Y] [+Y]
;PHL 3 [+X] [-X] [+X] [-X]
;!RLS +X-X+X-X

;PHL 1 [+X] [-X] [+X] [-X] [+Y] [-Y] [+Y] [-Y]
;PHL 2 [+Y] [-Y] [-Y] [+Y] [-Y] [+Y] [+Y] [-Y]
;PHL 3 [+X] [-X] [-X] [+X] [+X] [-X] [-X] [+X]
;!RLS +X-X+X-X-Y+Y-Y+Y
[DATA]
-0.0021152 -0.0016702
-0.0010424 -0.0027905
-0.0003746 -0.0037740
 0.0009444 -0.0045071
 0.0014822 -0.0053021
 0.0020951 -0.0056803
 0.0027810 -0.0064547
 0.0028049 -0.0072193
 0.0030903 -0.0080006
 0.0039164 -0.0089905
 0.0042224 -0.0098138
 0.0048179 -0.0103818
 0.0054534 -0.0109329
 0.0057986 -0.0108202
 0.0060304 -0.0107205
 0.0061059 -0.0105659
 0.0056452 -0.0100701
 0.0053569 -0.0088394
 0.0050028 -0.0081729
 0.0045405 -0.0071203
 0.0039207 -0.0057193
 0.0033615 -0.0043623
 0.0026909 -0.0029137
 0.0019391 -0.0013258
 0.0010957 -0.0001667
 0.0006293  0.0013739
 0.0004706  0.0022472
-0.0001657  0.0032775
-0.0004940  0.0038080
-0.0003805  0.0039235
-0.0003789  0.0043995
-0.0005525  0.0040139
-0.0002965  0.0037450
-0.0000660  0.0034159
 0.0003386  0.0027223
 0.0001440  0.0021824
 0.0001807  0.0020068
-0.0000349  0.0018566
-0.0008077  0.0017852
-0.0010241  0.0016786
-0.0008497  0.0013601
-0.0010439  0.0007215
-0.0007342  0.0006706
-0.0006728  0.0003941
-0.0008816  0.0003853
-0.0009130  0.0003736
-0.0008314  0.0009151
-0.0007507  0.0013200
 0.0002882  0.0018421
 0.0012446  0.0023597
 0.0029113  0.0033299
 0.0049248  0.0043553
 0.0066702  0.0057866
 0.0080114  0.0071750
 0.0089364  0.0085291
 0.0093047  0.0094234
 0.0091294  0.0103177
 0.0084604  0.0109669
 0.0081104  0.0116552
 0.0073598  0.0120711
 0.0063964  0.0127727
 0.0055126  0.0130723
 0.0047588  0.0133714
 0.0042541  0.0131105
 0.0041366  0.0128957
 0.0042241  0.0130835
 0.0044865  0.0126769
 0.0048442  0.0127968
 0.0052605  0.0124149
 0.0052576  0.0118828
 0.0055778  0.0109364
 0.0051348  0.0094095
 0.0051728  0.0073282
 0.0052322  0.0058772
 0.0050873  0.0040971
 0.0049613  0.0031931
 0.0056062  0.0024441
 0.0059005  0.0018692
 0.0065425  0.0013290
 0.0074680  0.0012361
 0.0084462  0.0013157
 0.0087168  0.0010109
 0.0091524  0.0007456
 0.0089965  0.0001545
 0.0088790 -0.0007446
 0.0089278 -0.0011972
 0.0086044 -0.0016695
 0.0087199 -0.0016565
 0.0092181 -0.0013569
 0.0096610 -0.0005598
 0.0104875  0.0002599
 0.0105687  0.0009806
 0.0105122  0.0013629
 0.0105740  0.0011142
 0.0106325  0.0009245
 0.0108994  0.0003479
 0.0111073 -0.0003190
 0.0113528 -0.0010478
 0.0114154 -0.0018912
 0.0113976 -0.0026789
 0.0116286 -0.0032373
 0.0116157 -0.0037053
 0.0120372 -0.0039193
 0.0120323 -0.0044257
 0.0121180 -0.0048476
 0.0119847 -0.0046384
 0.0118878 -0.0042569
 0.0108187 -0.0038507
 0.0101126 -0.0030610
 0.0090205 -0.0026144
 0.0077365 -0.0023988
 0.0066969 -0.0025086
 0.0063117 -0.0029668
 0.0060532 -0.0035377
 0.0061206 -0.0037081
 0.0060899 -0.0040088
 0.0057414 -0.0040496
 0.0052190 -0.0038364
 0.0043631 -0.0038978
 0.0034119 -0.0037505
 0.0030397 -0.0035797
 0.0028439 -0.0036274
 0.0028387 -0.0032116
 0.0033116 -0.0028535
 0.0039532 -0.0024938
 0.0046521 -0.0018647
 0.0050732 -0.0010956
 0.0052424 -0.0005207
 0.0056017  0.0001379
 0.0054575  0.0005639
 0.0054316  0.0012381
 0.0053884  0.0015091
 0.0055592  0.0017977
 0.0056161  0.0027571
 0.0061370  0.0041366
 0.0062528  0.0052449
 0.0055871  0.0065849
