          D5   _TRIMLEV       INTR       INTI     INTABS    _ITC_R1     _ITC_V
      2E-005 1.4404296875      9.202    -14.775 17.4062468384198     105.05      23.03
  2.7476E-005 2.0751953125      9.059     -14.23 16.8688583194003     105.04      23.09
  3.7748E-005 2.080078125      8.552     -13.37 15.8711563535868     104.99      23.32
  5.1859E-005 2.08984375      8.087    -12.869 15.199037140556      104.9      23.74
  7.1245E-005  2.0703125      7.769    -11.639 13.9937015117516     105.04      23.09
  9.7878E-005 2.08984375       6.85    -10.408 12.4598942210598     105.09      22.94
  0.000134467 2.08984375      5.786     -8.593 10.359413352116     105.05      23.13
  0.000184734 2.12890625      4.668     -6.495 7.9984529129076        105       23.3
  0.000253792 2.0556640625      2.747      -3.57 4.50454315108647     104.97      23.43
  0.000348666  2.0703125      0.929     -0.718 1.17412307702387     104.98          0
  0.000479005 2.060546875     -2.345      4.517 5.08943159891161     105.05       23.1
    0.000658 2.08984375     -5.927     10.313 11.8948433365051     105.03      23.22
    0.000904 2.08984375     -8.733     14.481 16.9104893483305      105.1      23.04
    0.001242 2.0751953125    -12.637     19.954 23.6189729878333        105          0
    0.001706 2.177734375    -17.458     28.051 33.0399813105274     105.05          0
    0.002344 2.1826171875    -21.014     33.436 39.491192587715     105.05       23.1
    0.003221     2.1875    -23.806     37.178 44.1466796033405     104.97      23.45
    0.004424  2.0703125    -26.161      40.86 48.5173940046248     105.01      23.36
    0.006078 2.080078125     -29.58     44.933 53.7954541666859     104.96      23.53
    0.008351 2.041015625     -31.44     48.135 57.4930589288829     105.03      23.26
    0.011472 2.119140625    -33.338       50.5 60.511752941061     105.01       23.3
    0.015761  2.1484375    -34.081     51.926 62.1113841175674     104.93      23.56
    0.021653  2.0703125    -34.243      52.37 62.5715586269033     104.92      23.67
    0.029747 2.0556640625    -34.335     52.243 62.5157841988725        105      23.44
    0.040867 2.05078125     -34.62     52.789 63.1286220426203     104.92      23.61
    0.056144 2.05078125    -34.669     52.464 62.884106553246     105.04      23.19
    0.077132 2.060546875    -34.756     53.085 63.4507427931305     104.98      23.36
    0.105966 2.0849609375    -34.527     53.049 63.2954195025201     105.06      23.17
    0.145579 2.08984375    -34.308     53.104 63.2224143797119        105      23.33
         0.2 2.1923828125     -34.25     53.304 63.3591265406966     105.02      23.34
